,19_2-F,1922-S1,1922-1-S2,1922-11-S3,1922-111-S4
29378826_1532438,0,0,0,0,0
29378826_1534351,2,2,2,2,2
29378826_2012144,1,0,0,0,0
29378826_2482910,0,0,0,0,0
29378826_2482958,0,0,0,0,0
29378826_482875,0,0,0,0,0
29378826_482886,0,0,0,0,0
29378826_482892,0,0,0,0,0
29378826_482894,0,0,0,0,0
29378826_482934,0,0,0,0,0
29378826_503737,0,0,0,0,0
29378826_704533,1,0,0,0,0
29378826_707863,0,0,0,0,0
29378826_707901,1,0,0,0,0
29378826_707974,1,0,0,0,0
29378826_708076,0,0,0,0,0
29378826_708108,1,0,0,0,0
29378826_708126,0,0,0,0,0
29378826_708142,1,0,0,0,0
29378826_815860,1,2,2,2,2
29378826_815878,1,2,2,2,2
29378826_815902,0,0,0,0,0
29378827_218986,0,0,0,0,0
29378827_2758901,1,1,1,NA,0
29378827_2758905,1,1,1,NA,0
29378827_2957308,0,0,0,0,0
29378827_2957386,0,0,0,0,0
29378827_2957397,0,0,0,0,0
29378827_2957432,1,1,0,0,0
29378827_2957494,1,1,1,NA,0
29378827_2957517,1,1,1,NA,0
29378827_2957540,1,1,1,NA,0
29378827_2957563,0,0,0,0,0
29378828_930128,0,0,0,0,0
29378828_939681,0,0,0,0,0
29378828_939756,0,0,0,0,0
29378829_1211252,2,2,2,2,2
29378829_1305194,2,2,2,2,2
29378829_1554198,0,0,0,0,0
29378829_1554224,0,0,0,0,0
29378829_1554227,0,0,0,0,0
29378829_1554228,0,0,0,0,0
29378829_1554230,0,0,0,0,0
29378829_1554249,0,0,0,0,0
29378829_1554250,0,0,0,0,0
29378829_1554260,0,0,0,0,0
29378829_1554261,0,0,0,0,0
29378829_1554280,0,0,0,0,0
29378829_1554286,0,0,0,0,0
29378829_1554308,0,0,0,0,0
29378829_1554337,0,0,0,0,0
29378829_1554345,1,1,1,1,1
29378829_1554354,0,0,0,0,0
29378829_1554361,1,1,1,1,1
29378829_1558359,0,0,0,0,0
29378829_1558448,2,2,2,2,2
29378829_1610415,2,2,2,2,2
29378829_1610423,0,0,0,0,0
29378829_2115934,0,0,0,0,0
29378829_219255,0,0,0,0,0
29378829_219257,1,1,0,0,0
29378829_219989,1,1,0,0,0
29378829_220035,1,1,0,0,0
29378829_2206914,0,0,0,0,0
29378829_2411115,0,0,0,0,0
29378829_2411196,0,0,0,0,0
29378829_2543419,0,0,0,0,0
29378829_2705828,0,0,0,0,0
29378829_2705855,0,0,0,0,0
29378829_2738701,0,0,0,0,0
29378829_2739006,0,0,0,0,0
29378829_2739059,0,0,0,0,0
29378829_2739133,0,0,0,0,0
29378829_281253,1,1,0,0,0
29378829_3237401,0,0,0,0,0
29378829_501748,1,1,0,0,0
29378829_501755,1,1,0,0,0
29378829_503903,0,0,0,0,0
29378829_503982,0,0,0,0,0
29378829_503990,1,1,1,1,1
29378829_503991,1,1,1,1,1
29378829_504012,0,0,0,0,0
29378829_504018,1,1,1,1,1
29378829_508293,1,1,0,0,0
29378829_864987,1,1,2,2,2
29378829_865120,1,1,2,2,2
29378830_1071657,2,2,2,2,2
29378830_1071710,0,0,0,0,0
29378830_83122,0,0,0,0,0
29378830_83173,1,1,1,NA,2
29378830_83175,1,1,1,NA,2
29378830_83187,1,1,1,NA,2
29378830_83197,0,0,0,0,0
29378830_83227,0,0,0,0,0
29378830_893380,0,0,0,0,0
29378831_45354,0,0,0,0,0
29378831_45375,0,0,0,0,0
29378831_45377,0,0,0,0,0
29378831_45413,0,0,0,0,0
29378831_45429,1,1,1,1,1
29378831_45430,0,0,0,0,0
29378831_45446,1,1,1,1,1
29378831_45469,1,1,1,1,1
29378831_45505,0,0,0,0,0
29378831_45513,0,0,0,0,0
29378831_45545,0,0,0,0,0
29378832_1219458,1,0,0,0,0
29378832_1219587,1,0,0,0,0
29378832_1386849,1,0,0,0,0
29378832_1386896,0,0,0,0,0
29378832_1386917,1,0,0,0,0
29378832_1386966,1,0,0,0,0
29378832_1387672,0,0,0,0,0
29378832_1387673,0,0,0,0,0
29378832_1414938,1,0,0,0,0
29378832_1414980,1,0,0,0,0
29378832_1415003,1,0,0,0,0
29378832_192913,1,0,0,0,0
29378832_193833,1,0,0,0,0
29378832_193899,1,0,0,0,0
29378832_195096,1,0,0,0,0
29378832_382114,1,2,2,2,2
29378832_674090,0,0,0,0,0
29378832_675395,2,2,2,2,2
29378832_676562,2,2,2,2,2
29378832_690891,0,0,0,0,0
29378832_690916,0,0,0,0,0
29378832_690969,0,0,0,0,0
29378832_690970,0,0,0,0,0
29378832_690992,0,0,0,0,0
29378832_691002,0,0,0,0,0
29378832_691021,0,0,0,0,0
29378832_691044,0,0,0,0,0
29378832_691058,0,0,0,0,0
29378832_691069,0,0,0,0,0
29378832_691091,0,0,0,0,0
29378832_691114,0,0,0,0,0
29378832_691173,0,0,0,0,0
29378834_192667,0,0,0,0,0
29378834_192729,0,0,0,0,0
29378834_192759,0,0,0,0,0
29378834_192819,0,0,0,0,0
29378834_536460,0,0,0,0,0
29378837_110783,0,0,0,0,0
29378837_110785,0,0,0,0,0
29378837_110793,0,0,0,0,0
29378837_110825,0,0,0,0,0
29378837_110830,1,1,1,1,1
29378837_110832,0,0,0,0,0
29378837_110865,1,1,1,1,1
29378837_110867,0,0,0,0,0
29378837_110877,1,1,1,1,1
29378837_110882,1,1,1,1,1
29378837_110886,0,0,0,0,0
29378837_110893,0,0,0,0,0
29378837_110896,0,0,0,0,0
29378837_110899,0,0,0,0,0
29378837_110900,0,0,0,0,0
29378837_110902,1,1,1,1,1
29378837_110909,0,0,0,0,0
29378837_110941,1,1,1,1,1
29378837_110956,0,0,0,0,0
29378837_110957,1,1,1,1,1
29378837_110958,1,1,1,1,1
29378837_110977,1,1,1,1,1
29378838_202850,0,0,0,0,0
29378839_1318177,1,0,0,0,0
29378839_1351600,1,1,0,0,0
29378839_1405157,0,0,0,0,0
29378839_1405246,1,1,0,0,0
29378839_1405247,1,1,0,0,0
29378839_1405270,1,1,0,0,0
29378839_1407734,0,0,0,0,0
29378839_1894016,0,0,0,0,0
29378839_1894019,0,0,0,0,0
29378839_1910822,0,0,0,0,0
29378839_1910893,0,0,0,0,0
29378839_1910894,0,0,0,0,0
29378839_1910916,0,0,0,0,0
29378839_1959111,0,0,0,0,0
29378839_2029929,0,0,0,0,0
29378839_2029945,0,0,0,0,0
29378839_2412660,0,0,0,0,0
29378839_2412710,0,0,0,0,0
29378839_2474869,0,0,0,0,0
29378839_2474975,0,0,0,0,0
29378839_2475107,0,0,0,0,0
29378839_2505808,0,0,0,0,0
29378839_2554905,0,0,0,0,0
29378839_661836,0,0,0,0,0
29378839_994240,1,1,0,0,0
29378840_115774,2,2,2,2,2
29378840_115888,2,2,2,2,2
29378840_1215564,0,0,0,0,0
29378840_1215632,2,2,2,2,2
29378840_1215639,0,0,0,0,0
29378840_1466097,2,2,2,2,2
29378840_1466132,2,2,2,2,2
29378840_1466147,2,2,2,2,2
29378840_1466197,2,2,2,2,2
29378840_1466593,2,2,2,2,2
29378840_1466773,1,1,1,1,1
29378840_1500204,0,0,0,0,0
29378840_1500226,2,2,2,2,2
29378840_1500227,0,0,0,0,0
29378840_1500308,2,2,2,2,2
29378840_1500346,2,2,2,2,2
29378841_1081,0,0,0,0,0
29378841_1089,0,0,0,0,0
29378841_1109,0,0,0,0,0
29378841_1118,0,0,0,0,0
29378841_5282705,1,0,0,0,0
29378841_918,0,0,0,0,0
29378841_919,0,0,0,0,0
29378841_928,0,0,0,0,0
29378841_929,0,0,0,0,0
29378841_984,0,0,0,0,0
29378844_2192132,0,0,0,0,0
29378844_2192140,0,0,0,0,0
29378844_2193141,0,0,0,0,0
29378844_2193170,0,0,0,0,0
29378844_2193177,0,0,0,0,0
29378844_2302670,0,0,0,0,0
29378844_2302746,0,0,0,0,0
29378844_2767140,0,0,0,0,0
29378844_2767199,0,0,0,0,0
29378844_2767208,0,0,0,0,0
29378844_2767227,0,0,0,0,0
29378844_2767233,0,0,0,0,0
29378844_2767247,0,0,0,0,0
29378844_2767262,0,0,0,0,0
29378844_2767275,0,0,0,0,0
29378844_3326564,0,0,0,0,0
29378844_3326579,0,0,0,0,0
29378844_3328040,0,0,0,0,0
29378844_3329576,0,0,0,0,0
29378844_3329598,0,0,0,0,0
29378844_3329607,0,0,0,0,0
29378844_3329656,0,0,0,0,0
29378844_3343631,0,0,0,0,0
29378844_3345316,0,0,0,0,0
29378844_3345365,0,0,0,0,0
29378844_3345413,0,0,0,0,0
29378844_3345457,0,0,0,0,0
29378844_63549,0,0,0,0,0
29378844_63561,0,0,0,0,0
29378844_63570,0,0,0,0,0
29378847_255176,2,2,2,2,2
29378847_255281,2,2,2,2,2
29378847_255287,0,0,0,0,0
29378847_255356,2,2,2,2,2
29378847_304211,1,2,2,2,2
29378848_154526,0,0,0,0,0
29378848_154539,0,0,0,0,0
29378849_20211,2,2,2,2,2
29378849_20280,0,0,0,0,0
29378849_20323,0,0,0,0,0
29378849_20324,0,0,0,0,0
29378852_1608832,0,0,0,0,0
29378852_1770074,0,0,0,0,0
29378852_1770112,0,0,0,0,0
29378852_2134619,0,0,0,0,0
29378852_2134733,1,1,2,2,2
29378852_316385,1,1,2,2,2
29378852_316458,0,0,0,0,0
29378852_316480,1,1,0,0,0
29378852_316487,1,1,2,2,2
29378852_316546,1,1,2,2,2
29378852_316654,2,2,2,2,2
29378852_316662,2,2,2,2,2
29378852_349679,1,1,2,2,2
29378852_391695,1,1,2,2,2
29378852_391786,1,1,0,0,0
29378852_408549,0,0,0,0,0
29378852_408571,2,2,2,2,2
29378852_408674,1,1,2,2,2
29378852_624726,0,0,0,0,0
29378852_849829,0,0,0,0,0
29378852_849832,1,1,1,1,1
29378854_531103,0,0,0,0,0
29378854_531171,0,0,0,0,0
29378854_531308,0,0,0,0,0
29378855_4462661,0,0,0,0,0
29378855_4462662,0,0,0,0,0
29378855_4462663,0,0,0,0,0
29378855_4462694,2,2,2,2,2
29378855_4462749,0,0,0,0,0
29378855_5080189,0,0,0,0,0
29378855_5433636,0,0,0,0,0
29378855_5433731,0,0,0,0,0
29378855_5453034,0,0,0,0,0
29378855_5731652,0,0,0,0,0
29378855_5731704,2,2,2,2,2
29378855_6490610,0,0,0,0,0
29378855_6490663,0,0,0,0,0
29378855_6490664,2,2,2,2,2
29378857_1254310,0,0,0,0,0
29378858_65768,0,0,0,0,0
29378858_65821,0,0,0,0,0
29378858_65882,0,0,0,0,0
29378858_65906,0,0,0,0,0
29378858_70797,0,0,0,0,0
29378858_72149,0,0,0,0,0
29378858_72161,0,0,0,0,0
29378858_72168,0,0,0,0,0
29378858_72212,0,0,0,0,0
29378858_72262,0,0,0,0,0
29378858_72279,0,0,0,0,0
29378858_72320,0,0,0,0,0
29378858_72326,0,0,0,0,0
29378858_72334,0,0,0,0,0
29378861_1297832,0,0,0,0,0
29378862_259339,1,0,0,0,0
29378862_259340,1,2,2,2,2
29378862_259341,0,0,0,0,0
29378862_259470,1,0,0,0,0
29378862_259487,1,0,0,0,0
29378862_367681,1,0,0,0,0
29378862_367766,1,0,0,0,0
29378862_367789,1,0,0,0,0
29378862_398944,1,0,0,0,0
29378862_399267,1,0,0,0,0
29378862_399332,1,0,0,0,0
29378862_482251,1,0,0,0,0
29378862_482269,1,0,0,0,0
29378862_535101,1,0,0,0,0
29378866_878411,0,0,0,0,0
29378866_879885,0,0,0,0,0
29378866_881388,0,0,0,0,0
29378866_881393,0,0,0,0,0
29378866_881404,0,0,0,0,0
29378866_881432,0,0,0,0,0
29378866_881494,0,0,0,0,0
29378866_881502,0,0,0,0,0
29378866_881523,0,0,0,0,0
29378866_881529,0,0,0,0,0
29378866_881540,0,0,0,0,0
29378866_881541,0,0,0,0,0
29378866_881558,0,0,0,0,0
29378866_881598,0,0,0,0,0
29378866_881615,0,0,0,0,0
29378866_881648,0,0,0,0,0
29378866_881654,0,0,0,0,0
29378866_881663,0,0,0,0,0
29378866_928488,0,0,0,0,0
29378866_928489,0,0,0,0,0
29378866_928493,0,0,0,0,0
29378866_928549,0,0,0,0,0
29378866_928552,0,0,0,0,0
29378866_928605,1,0,0,0,0
29378868_1360713,1,2,2,2,2
29378868_1748410,0,0,0,0,0
29378868_2233422,1,0,0,0,0
29378868_2233491,1,0,0,0,0
29378868_2245982,0,0,0,0,0
29378868_3005382,0,0,0,0,0
29378868_3005752,0,0,0,0,0
29378868_3006675,0,0,0,0,0
29378868_481787,0,0,0,0,0
29378868_484593,1,0,0,0,0
29378868_484606,1,0,0,0,0
29378868_484649,1,0,0,0,0
29378868_498444,1,0,0,0,0
29378868_498459,0,0,0,0,0
29378868_498469,0,0,0,0,0
29378868_606686,1,0,0,0,0
29378868_606702,1,0,0,0,0
29378868_629621,1,0,0,0,0
29378868_695564,1,0,0,0,0
29378870_662719,1,2,2,2,2
29378871_1021326,0,0,0,0,0
29378871_1096835,0,0,0,0,0
29378873_304180,0,0,0,0,0
29378874_1321375,0,0,0,0,0
29378874_1665107,0,0,0,0,0
29378874_1665110,1,1,0,0,0
29378874_1665205,1,1,0,0,0
29378874_1757459,1,1,0,0,0
29378874_1757693,1,1,0,0,0
29378874_1757698,1,1,0,0,0
29378874_1806984,1,1,0,0,0
29378874_1808735,1,0,0,0,0
29378874_2633301,0,0,0,0,0
29378874_2633333,1,1,0,0,0
29378874_518666,0,0,0,0,0
29378874_518687,0,0,0,0,0
29378874_518694,0,0,0,0,0
29378874_518710,0,0,0,0,0
29378874_518763,0,0,0,0,0
29378874_701730,0,0,0,0,0
29378874_701766,0,0,0,0,0
29378874_701768,0,0,0,0,0
29378874_710073,0,0,0,0,0
29378874_710080,0,0,0,0,0
29378874_717823,0,0,0,0,0
29378874_717876,0,0,0,0,0
29378874_717928,0,0,0,0,0
29378874_718060,0,0,0,0,0
29378874_718090,0,0,0,0,0
29378874_718126,0,0,0,0,0
29378874_846685,0,0,0,0,0
29378874_846687,1,1,0,0,0
29378876_189103,0,0,0,0,0
29378876_189403,0,0,0,0,0
29378876_189453,0,0,0,0,0
29378876_189478,0,0,0,0,0
29378876_232686,1,0,0,0,0
29378876_234007,1,0,0,0,0
29378876_273256,0,0,0,0,0
29378876_273312,0,0,0,0,0
29378876_3289088,0,0,0,0,0
29378876_3289098,1,0,0,0,0
29378876_3289108,1,1,1,1,1
29378876_3289111,0,0,0,0,0
29378876_3289112,0,0,0,0,0
29378876_3289124,1,0,0,0,0
29378876_3289131,0,0,0,0,0
29378876_3289156,1,1,1,NA,0
29378876_3289166,0,0,0,0,0
29378876_3289172,0,0,0,0,0
29378876_3289176,1,1,1,1,1
29378876_3289178,0,0,0,0,0
29378876_3289185,0,0,0,0,0
29378876_3289196,1,1,1,NA,0
29378876_3289197,0,0,0,0,0
29378876_3289204,0,0,0,0,0
29378876_3289223,1,1,1,1,1
29378876_3289249,0,0,0,0,0
29378876_3289251,0,0,0,0,0
29378876_3289257,0,0,0,0,0
29378876_3289261,0,0,0,0,0
29378876_4667764,0,0,0,0,0
29378876_4667792,0,0,0,0,0
29378876_4671840,0,0,0,0,0
29378876_4671864,0,0,0,0,0
29378876_4672177,0,0,0,0,0
29378876_4675305,0,0,0,0,0
29378876_4675398,0,0,0,0,0
29378876_4675417,0,0,0,0,0
29378876_4712625,0,0,0,0,0
29378876_4712676,0,0,0,0,0
29378876_4712761,0,0,0,0,0
29378876_4712766,0,0,0,0,0
29378876_6545296,1,0,0,0,0
29378877_1626167,2,2,2,2,2
29378877_2825188,0,0,0,0,0
29378877_2825189,0,0,0,0,0
29378877_2825198,1,1,0,0,0
29378877_2825631,0,0,0,0,0
29378877_2846089,0,0,0,0,0
29378877_2846109,1,1,0,0,0
29378877_2846239,0,0,0,0,0
29378877_3350666,0,0,0,0,0
29378878_1165736,0,0,0,0,0
29378878_1165758,0,0,0,0,0
29378878_1168553,2,2,2,2,2
29378878_1169593,1,2,2,2,2
29378878_1178694,1,2,2,2,2
29378878_1178708,0,0,0,0,0
29378878_1178719,0,0,0,0,0
29378878_1178729,0,0,0,0,0
29378878_1178734,0,0,0,0,0
29378878_1178744,0,0,0,0,0
29378878_1178752,1,1,1,NA,0
29378878_1178756,0,0,0,0,0
29378878_1178760,0,0,0,0,0
29378878_1178774,1,1,1,1,1
29378878_1178787,1,1,1,1,1
29378878_1178792,1,1,1,NA,0
29378878_1178796,1,1,1,NA,0
29378878_1178817,1,1,1,1,1
29378878_1178839,1,1,1,NA,0
29378878_1178850,1,0,0,0,0
29378878_1178863,1,1,0,0,0
29378878_1178866,1,0,0,0,0
29378878_1178886,0,0,0,0,0
29378878_1179221,1,2,2,2,2
29378878_1341440,0,0,0,0,0
29378878_1341471,1,2,2,2,2
29378878_1344628,1,2,2,2,2
29378878_1344707,1,2,2,2,2
29378878_1374486,1,2,2,2,2
29378878_3328999,0,0,0,0,0
29378878_3329007,0,0,0,0,0
29378878_3329012,0,0,0,0,0
29378878_3329013,0,0,0,0,0
29378878_3329014,0,0,0,0,0
29378878_3329033,1,1,1,NA,0
29378878_3329050,1,1,1,NA,0
29378878_3329061,1,1,1,NA,0
29378878_3329074,0,0,0,0,0
29378878_3329100,0,0,0,0,0
29378878_3329124,1,1,1,NA,0
29378878_3329133,1,1,1,NA,0
29378878_3329145,1,1,1,NA,0
29378878_3329147,1,1,1,NA,0
29378878_3329160,1,0,0,0,0
29378878_3329161,1,0,0,0,0
29378878_3329174,0,0,0,0,0
29378878_3329179,0,0,0,0,0
29378878_3329182,0,0,0,0,0
29378878_3329185,0,0,0,0,0
29378878_383711,0,0,0,0,0
29378878_459215,0,0,0,0,0
29378878_5141035,0,0,0,0,0
29378878_5141057,1,0,0,0,0
29378878_5141077,0,0,0,0,0
29378878_5141092,0,0,0,0,0
29378878_5141097,0,0,0,0,0
29378878_5141099,0,0,0,0,0
29378878_5141109,0,0,0,0,0
29378878_5141116,0,0,0,0,0
29378878_5141135,0,0,0,0,0
29378878_5141145,0,0,0,0,0
29378878_5141148,0,0,0,0,0
29378878_5141149,0,0,0,0,0
29378878_5141174,0,0,0,0,0
29378878_5141177,0,0,0,0,0
29378878_5141188,0,0,0,0,0
29378878_5141208,0,0,0,0,0
29378878_5141234,0,0,0,0,0
29378878_5141241,0,0,0,0,0
29378878_5141243,0,0,0,0,0
29378878_5141245,0,0,0,0,0
29378878_5141251,0,0,0,0,0
29378878_5141276,0,0,0,0,0
29378878_6002167,1,2,2,2,2
29378878_8197012,1,2,2,2,2
29378878_8197201,1,2,2,2,2
29378878_8204330,1,2,2,2,2
29378878_8204419,1,2,2,2,2
29378878_846980,0,0,0,0,0
29378878_847138,0,0,0,0,0
29378878_8522640,1,2,2,2,2
29378878_8522720,1,2,2,2,2
29378878_8522851,1,2,2,2,2
29378878_8611917,1,2,2,2,2
29378878_8612001,0,0,0,0,0
29378878_8613353,1,2,2,2,2
29378878_8613592,0,0,0,0,0
29378878_8620192,0,0,0,0,0
29378878_9399718,0,0,0,0,0
29378878_9399719,0,0,0,0,0
29378878_9399720,0,0,0,0,0
29378878_9399725,0,0,0,0,0
29378878_9399737,0,0,0,0,0
29378878_9399740,0,0,0,0,0
29378878_9399741,0,0,0,0,0
29378878_9399758,0,0,0,0,0
29378878_9399793,0,0,0,0,0
29378878_9399799,0,0,0,0,0
29378878_9399800,0,0,0,0,0
29378878_9399801,0,0,0,0,0
29378878_9399811,0,0,0,0,0
29378878_9399826,0,0,0,0,0
29378878_9399829,0,0,0,0,0
29378878_9399840,1,0,0,0,0
29378878_9399855,1,0,0,0,0
29378878_9399857,0,0,0,0,0
29378878_9399863,0,0,0,0,0
29378878_9399870,0,0,0,0,0
29378878_9399872,0,0,0,0,0
29378878_9399885,0,0,0,0,0
29378878_9399893,0,0,0,0,0
29378878_9399915,0,0,0,0,0
29378878_9399928,1,0,0,0,0
29378878_9399941,1,2,2,2,2
29378878_9399942,0,0,0,0,0
29378878_9399943,0,0,0,0,0
29378878_9400798,0,0,0,0,0
29378878_9400801,0,0,0,0,0
29378878_9400847,0,0,0,0,0
29378878_9400926,0,0,0,0,0
29378878_9400929,0,0,0,0,0
29378878_9400968,0,0,0,0,0
29378878_9422009,1,2,2,2,2
29378879_1573627,0,0,0,0,0
29378879_1649566,0,0,0,0,0
29378879_1649576,0,0,0,0,0
29378879_1649581,0,0,0,0,0
29378879_3271292,0,0,0,0,0
29378879_3271301,0,0,0,0,0
29378879_3271338,0,0,0,0,0
29378879_3271431,0,0,0,0,0
29378879_3271436,0,0,0,0,0
29378881_1722102,1,2,2,2,2
29378881_1722104,1,2,2,2,2
29378881_1722106,1,2,2,2,2
29378881_628082,0,0,0,0,0
29378881_628093,1,1,1,1,1
29378881_628098,1,1,1,1,1
29378881_628099,0,0,0,0,0
29378881_628109,0,0,0,0,0
29378881_628114,0,0,0,0,0
29378881_628116,0,0,0,0,0
29378881_628124,1,1,1,1,1
29378881_628128,0,0,0,0,0
29378881_628130,1,1,1,NA,0
29378881_628148,0,0,0,0,0
29378881_628153,0,0,0,0,0
29378881_628158,0,0,0,0,0
29378881_628236,1,1,1,1,1
29378882_308915,0,0,0,0,0
29378882_308941,0,0,0,0,0
29378882_308962,0,0,0,0,0
29378882_309014,0,0,0,0,0
29378882_309015,0,0,0,0,0
29378882_717231,0,0,0,0,0
29378883_347813,0,0,0,0,0
29378883_347829,0,0,0,0,0
29378884_1021385,0,0,0,0,0
29378884_1021703,1,1,2,2,2
29378884_1021716,0,0,0,0,0
29378884_258989,0,0,0,0,0
29378884_259302,0,0,0,0,0
29378884_259419,1,1,2,2,2
29378884_89782,1,1,2,2,2
29378884_90191,0,0,0,0,0
29378884_90194,0,0,0,0,0
29378884_90247,0,0,0,0,0
29378885_1059074,0,0,0,0,0
29378885_1204617,0,0,0,0,0
29378885_1204619,0,0,0,0,0
29378885_1204626,0,0,0,0,0
29378885_1204629,0,0,0,0,0
29378885_1204662,0,0,0,0,0
29378885_1226406,0,0,0,0,0
29378889_1179466,0,0,0,0,0
29378889_1179468,0,0,0,0,0
29378889_1179584,0,0,0,0,0
29378889_1179585,0,0,0,0,0
29378889_1179605,0,0,0,0,0
29378889_1179653,0,0,0,0,0
29378890_211503,0,0,0,0,0
29378890_211509,0,0,0,0,0
29378890_211536,0,0,0,0,0
29378890_211548,0,0,0,0,0
29378890_211564,0,0,0,0,0
29378890_211685,0,0,0,0,0
29378890_2373026,0,0,0,0,0
29378890_2373723,0,0,0,0,0
29378890_2373756,0,0,0,0,0
29378890_2373830,0,0,0,0,0
29378890_2373913,0,0,0,0,0
29378890_2373959,0,0,0,0,0
29378890_2667471,0,0,0,0,0
29378890_2667507,0,0,0,0,0
29378890_2667535,0,0,0,0,0
29378890_2667656,0,0,0,0,0
29378890_3202824,0,0,0,0,0
29378890_3202897,0,0,0,0,0
29378890_3202915,0,0,0,0,0
29378890_3487799,0,0,0,0,0
29378890_3487806,0,0,0,0,0
29378890_3487811,0,0,0,0,0
29378890_3487837,0,0,0,0,0
29378890_3487872,0,0,0,0,0
29378890_3487905,0,0,0,0,0
29378890_3487953,0,0,0,0,0
29378890_3487985,0,0,0,0,0
29378890_3488022,0,0,0,0,0
29378890_3488101,0,0,0,0,0
29378890_3488105,0,0,0,0,0
29378890_3494757,0,0,0,0,0
29378890_3494762,0,0,0,0,0
29378890_3494790,0,0,0,0,0
29378890_3496109,0,0,0,0,0
29378890_3496142,0,0,0,0,0
29378890_3496250,0,0,0,0,0
29378890_3496256,0,0,0,0,0
29378890_3931057,0,NA,NA,NA,NA
29378890_3931119,1,2,2,2,2
29378890_3931132,1,2,2,2,2
29378890_3931149,1,2,2,2,2
29378890_3931199,1,2,2,2,2
29378890_4096908,0,0,0,0,0
29378890_4096939,1,0,0,0,0
29378890_4096960,0,0,0,0,0
29378890_4171394,0,0,0,0,0
29378890_4171395,0,0,0,0,0
29378890_4171499,0,0,0,0,0
29378890_4183143,0,0,0,0,0
29378890_5469854,0,0,0,0,0
29378890_5469873,0,0,0,0,0
29378890_5469933,0,0,0,0,0
29378890_5469940,0,0,0,0,0
29378890_5471017,0,0,0,0,0
29378890_5471026,0,0,0,0,0
29378890_5485064,0,0,0,0,0
29378890_5485123,0,0,0,0,0
29378890_5485167,0,0,0,0,0
29378890_5502902,0,0,0,0,0
29378890_5502908,0,0,0,0,0
29378890_5502942,0,0,0,0,0
29378890_5502952,0,0,0,0,0
29378890_5503051,0,0,0,0,0
29378890_5503072,0,0,0,0,0
29378890_5507848,0,0,0,0,0
29378890_5507927,0,0,0,0,0
29378890_5507983,0,0,0,0,0
29378890_896247,0,0,0,0,0
29378890_896250,0,0,0,0,0
29378890_896269,0,0,0,0,0
29378890_896283,0,0,0,0,0
29378890_896342,0,0,0,0,0
29378890_896398,0,0,0,0,0
29378890_896465,0,0,0,0,0
29378890_896480,0,0,0,0,0
29378890_986583,0,0,0,0,0
29378890_986618,0,0,0,0,0
29378890_986662,0,0,0,0,0
29378890_986690,0,0,0,0,0
29378890_986693,0,0,0,0,0
29378890_986715,0,0,0,0,0
29378892_339567,0,0,0,0,0
29378892_437838,2,2,2,2,2
29378892_437916,0,0,0,0,0
29378892_437936,0,0,0,0,0
29378892_438023,0,0,0,0,0
29378893_2682248,2,2,2,2,2
29378893_2682351,2,2,2,2,2
29378893_2765604,2,2,2,2,2
29378893_2929333,2,2,2,2,2
29378893_2929445,2,2,2,2,2
29378893_2929514,0,0,0,0,0
29378893_2929558,2,2,2,2,2
29378893_2929682,2,2,2,2,2
29378893_2977760,0,0,0,0,0
29378893_2977816,2,2,2,2,2
29378893_787788,0,0,0,0,0
29378893_787912,1,2,2,2,2
29378893_787915,1,2,2,2,2
29378893_787972,1,2,2,2,2
29378893_788330,1,2,2,2,2
29378893_788405,2,2,2,2,2
29378893_810235,1,2,2,2,2
29378893_810360,1,2,2,2,2
29378893_815038,0,0,0,0,0
29378893_815058,0,0,0,0,0
29378893_828222,1,2,2,2,2
29378893_828310,1,2,2,2,2
29378893_828457,1,2,2,2,2
29378893_877291,1,2,2,2,2
29378893_877372,1,2,2,2,2
29378893_878814,1,2,2,2,2
29378893_878843,1,2,2,2,2
29378893_879005,1,2,2,2,2
29378893_881676,1,2,2,2,2
29378893_920434,1,2,2,2,2
29378893_920492,1,2,2,2,2
29378896_14809486,1,0,0,0,0
29378896_14809649,1,0,0,0,0
29378896_14809790,1,0,0,0,0
29378896_1499834,2,2,2,2,2
29378896_1500018,1,2,2,2,2
29378896_1500020,2,2,2,2,2
29378896_1500439,2,2,2,2,2
29378896_1500502,2,2,2,2,2
29378896_15078820,0,0,0,0,0
29378896_16754480,1,2,2,2,2
29378896_16756718,1,2,2,2,2
29378896_16822681,1,2,2,2,2
29378896_17158086,1,2,2,2,2
29378896_17158189,1,2,2,2,2
29378896_17158199,0,0,0,0,0
29378896_17160829,0,0,0,0,0
29378896_17160851,1,2,2,2,2
29378896_17160864,0,0,0,0,0
29378896_17160940,1,2,2,2,2
29378896_225738,2,2,2,2,2
29378896_225863,1,0,0,0,0
29378896_2332845,0,0,0,0,0
29378896_2332936,0,0,0,0,0
29378896_4400100,1,2,2,2,2
29378896_4400116,1,2,2,2,2
29378896_4446786,1,1,1,1,1
29378896_4446800,1,1,1,NA,0
29378896_4446971,0,0,0,0,0
29378896_4446993,0,0,0,0,0
29378896_4447006,0,0,0,0,0
29378896_4502446,1,2,2,2,2
29378896_4603878,1,2,2,2,2
29378896_4603882,1,2,2,2,2
29378896_4603980,1,2,2,2,2
29378896_4604041,1,2,2,2,2
29378896_467346,1,0,0,0,0
29378896_4826601,1,2,2,2,2
29378896_4967825,1,2,2,2,2
29378896_506421,1,0,0,0,0
29378896_5103790,0,0,0,0,0
29378896_5103824,0,0,0,0,0
29378896_5103849,0,0,0,0,0
