,26_1-F,2612-S1,2612-1-S2,2612-12-S3,2612-121-S4
29380247_1891956,0,0,0,0,0
29380247_1891961,0,0,0,0,0
29380247_1892026,0,0,0,0,0
29380247_1894154,0,0,0,0,0
29380247_1894197,0,0,0,0,0
29380247_1894277,0,0,0,0,0
29380247_1894331,0,0,0,0,0
29380247_1894358,0,0,0,0,0
29380247_1894364,0,0,0,0,0
29380247_1896444,0,0,0,0,0
29380247_1896523,0,0,0,0,0
29380247_1896564,0,0,0,0,0
29380247_1896602,0,0,0,0,0
29380247_1896607,0,0,0,0,0
29380247_1896608,0,0,0,0,0
29380247_1896666,0,0,0,0,0
29380247_1896677,0,0,0,0,0
29380247_2285894,0,0,0,0,0
29380247_2285925,0,0,0,0,0
29380247_2285934,0,0,0,0,0
29380247_2286018,0,0,0,0,0
29380247_2286027,0,0,0,0,0
29380247_2286435,0,0,0,0,0
29380247_2288609,0,0,0,0,0
29380247_2288666,0,0,0,0,0
29380247_2288709,0,0,0,0,0
29380247_2288732,0,0,0,0,0
29380247_2306598,0,0,0,0,0
29380247_2306637,0,0,0,0,0
29380247_2306680,0,0,0,0,0
29380247_2306701,0,0,0,0,0
29380247_2306705,0,0,0,0,0
29380247_2306720,0,0,0,0,0
29380247_2306774,0,0,0,0,0
29380247_2306786,0,0,0,0,0
29380247_4801154,0,0,0,0,0
29380247_4801173,0,0,0,0,0
29380247_4801547,0,0,0,0,0
29380247_4845589,0,0,0,0,0
29380247_4845606,0,0,0,0,0
29380247_4845634,0,0,0,0,0
29380247_4845639,0,0,0,0,0
29380247_4845652,0,0,0,0,0
29380247_4845654,0,0,0,0,0
29380247_4845657,0,0,0,0,0
29380247_4845662,0,0,0,0,0
29380247_4845664,0,0,0,0,0
29380247_4845674,0,0,0,0,0
29380247_4845678,0,0,0,0,0
29380247_4845686,0,0,0,0,0
29380247_4845689,0,0,0,0,0
29380247_4943335,0,0,0,0,0
29380247_5417795,0,0,0,0,0
29380247_5417864,0,0,0,0,0
29380247_5464553,0,0,0,0,0
29380247_5946085,0,0,0,0,0
29380247_5947196,0,0,0,0,0
29380247_5947257,0,0,0,0,0
29380247_5947388,0,0,0,0,0
29380247_5950283,0,0,0,0,0
29380247_6212542,0,0,0,0,0
29380247_6212547,0,0,0,0,0
29380247_6212618,0,0,0,0,0
29380247_6212651,0,0,0,0,0
29380247_6212698,0,0,0,0,0
29380247_6237089,0,0,0,0,0
29380247_6237201,0,0,0,0,0
29380247_6251683,0,0,0,0,0
29380247_6251684,0,0,0,0,0
29380247_6251822,0,0,0,0,0
29380247_6554617,0,0,0,0,0
29380247_6554622,0,0,0,0,0
29380247_6554677,0,0,0,0,0
29380247_6554738,0,0,0,0,0
29380247_6554745,0,0,0,0,0
29380249_131292,0,0,0,0,0
29380249_574047,0,0,0,0,0
29380249_574048,0,0,0,0,0
29380249_574051,0,0,0,0,0
29380249_574054,0,0,0,0,0
29380249_574138,0,0,0,0,0
29380255_290021,0,0,0,0,0
29380255_290026,0,0,0,0,0
29380255_290055,0,0,0,0,0
29380255_524916,0,0,0,0,0
29380255_524944,0,0,0,0,0
29380255_524972,0,0,0,0,0
29380255_524991,0,0,0,0,0
29380255_525037,0,0,0,0,0
29380255_525060,0,0,0,0,0
29380255_525117,0,0,0,0,0
29380255_1139072,0,0,0,0,0
29380255_1185272,0,0,0,0,0
29380258_26198,0,0,0,0,0
29380258_65773,0,0,0,0,0
29380258_65817,0,0,0,0,0
29380258_65865,0,0,0,0,0
29380258_66302,0,0,0,0,0
29380258_66322,0,0,0,0,0
29380258_66364,0,0,0,0,0
29380259_2734504,0,0,0,0,0
29380259_3097551,0,0,0,0,0
29380259_3097596,0,0,0,0,0
29380259_3628155,0,0,0,0,0
29380259_3628218,0,0,0,0,0
29380259_3798487,0,0,0,0,0
29380259_4176319,0,0,0,0,0
29380260_698995,0,0,0,0,0
29380260_699001,0,0,0,0,0
29380260_699010,0,0,0,0,0
29380260_699086,0,0,0,0,0
29380260_699122,0,0,0,0,0
29380261_1031919,0,0,0,0,0
29380261_2481279,0,0,0,0,0
29380261_2481320,0,0,0,0,0
29380261_2495428,0,0,0,0,0
29380261_2495510,0,0,0,0,0
29380261_2495542,0,0,0,0,0
29380261_2510342,0,0,0,0,0
29380261_3767070,0,0,0,0,0
29380261_3860823,0,0,0,0,0
29380261_3886254,0,0,0,0,0
29380261_4191898,0,0,0,0,0
29380261_4191940,0,0,0,0,0
29380261_4827448,0,0,0,0,0
29380263_197392,0,0,0,0,0
29380263_197462,0,0,0,0,0
29380268_348546,0,0,0,0,0
29380268_348692,0,0,0,0,0
29380270_876400,0,0,0,0,0
29380270_914357,0,0,0,0,0
29380270_914372,0,0,0,0,0
29380270_924783,0,0,0,0,0
29380270_924786,0,0,0,0,0
29380270_924813,0,0,0,0,0
29380272_180516,0,0,0,0,0
29380272_188632,0,0,0,0,0
29380272_188638,0,0,0,0,0
29380272_188641,0,0,0,0,0
29380272_188659,0,0,0,0,0
29380272_188665,0,0,0,0,0
29380272_188695,0,0,0,0,0
29380272_188715,0,0,0,0,0
29380272_188717,0,0,0,0,0
29380272_188718,0,0,0,0,0
29380272_188722,0,0,0,0,0
29380272_188739,0,0,0,0,0
29380272_432467,0,0,0,0,0
29380272_576695,0,0,0,0,0
29380273_130285,0,0,0,0,0
29380273_147331,0,0,0,0,0
29380273_989526,0,0,0,0,0
29380275_555093,0,0,0,0,0
29380275_555253,0,0,0,0,0
29380275_616125,0,0,0,0,0
29380275_616169,0,0,0,0,0
29380275_616170,0,0,0,0,0
29380275_1308941,0,0,0,0,0
29380275_1308962,0,0,0,0,0
29380275_1399799,0,0,0,0,0
29380275_1399810,0,0,0,0,0
29380275_1399833,0,0,0,0,0
29380275_1399856,0,0,0,0,0
29380275_1399895,0,0,0,0,0
29380275_1399901,0,0,0,0,0
29380275_1399903,0,0,0,0,0
29380276_190773,0,0,0,0,0
29380276_190830,0,0,0,0,0
29380276_969285,0,0,0,0,0
29380276_1265062,0,0,0,0,0
29380276_1516875,0,0,0,0,0
29380278_478438,0,0,0,0,0
29380278_601751,0,0,0,0,0
29380278_604814,0,0,0,0,0
29380278_694760,0,0,0,0,0
29380278_1053446,0,0,0,0,0
29380279_992905,0,0,0,0,0
29380279_992911,0,0,0,0,0
29380279_1004553,0,0,0,0,0
29380279_1017368,0,0,0,0,0
29380279_1017389,0,0,0,0,0
29380279_1017568,0,0,0,0,0
29380279_1033509,0,0,0,0,0
29380279_1033576,0,0,0,0,0
29380279_1033612,0,0,0,0,0
29380279_1034707,0,0,0,0,0
29380279_1034719,0,0,0,0,0
29380279_1034721,0,0,0,0,0
29380279_1034778,0,0,0,0,0
29380279_1034780,0,0,0,0,0
29380279_1034841,0,0,0,0,0
29380279_1034842,0,0,0,0,0
29380282_346614,0,0,0,0,0
29380284_1182490,0,0,0,0,0
29380286_1148735,0,0,0,0,0
29380286_1149946,0,0,0,0,0
29380287_264025,0,0,0,0,0
29380287_264094,0,0,0,0,0
29380287_264146,0,0,0,0,0
29380287_264228,0,0,0,0,0
29380287_580701,0,0,0,0,0
29380288_324155,0,0,0,0,0
29380288_324181,0,0,0,0,0
29380292_1204388,0,0,0,0,0
29380294_74590,0,0,0,0,0
29380294_74598,0,0,0,0,0
29380294_74603,0,0,0,0,0
29380294_74609,0,0,0,0,0
29380294_74611,0,0,0,0,0
29380294_74622,0,0,0,0,0
29380294_74632,0,0,0,0,0
29380294_74668,0,0,0,0,0
29380294_74678,0,0,0,0,0
29380294_74724,0,0,0,0,0
29380294_74755,0,0,0,0,0
29380294_74757,0,0,0,0,0
29380294_74770,0,0,0,0,0
29380294_154912,0,0,0,0,0
29380294_154913,0,0,0,0,0
29380294_154921,0,0,0,0,0
29380294_154993,0,0,0,0,0
29380295_319397,0,0,0,0,0
29380295_319464,0,0,0,0,0
29380295_1174253,0,0,0,0,0
29380295_1180820,0,0,0,0,0
29380295_1180829,0,0,0,0,0
29380296_42029,0,0,0,0,0
29380299_614726,0,0,0,0,0
29380299_614750,0,0,0,0,0
29380299_614851,0,0,0,0,0
29380299_614857,0,0,0,0,0
29380299_614869,0,0,0,0,0
29380299_614877,0,0,0,0,0
29380299_614879,0,0,0,0,0
29380299_614881,0,0,0,0,0
29380299_614883,0,0,0,0,0
29380299_1851063,0,0,0,0,0
29380299_1851293,0,0,0,0,0
29380299_1851379,0,0,0,0,0
29380299_1852483,0,0,0,0,0
29380299_1852519,0,0,0,0,0
29380299_1852625,0,0,0,0,0
29380299_1853349,0,0,0,0,0
29380299_1853415,0,0,0,0,0
29380299_1853461,0,0,0,0,0
29380299_1853518,0,0,0,0,0
29380299_3130357,0,0,0,0,0
29380299_3130359,0,0,0,0,0
29380299_3130379,0,0,0,0,0
29380300_943354,0,0,0,0,0
29380302_314515,0,0,0,0,0
29380302_314516,0,0,0,0,0
29380302_314530,0,0,0,0,0
29380302_314546,0,0,0,0,0
29380302_314560,0,0,0,0,0
29380302_314573,0,0,0,0,0
29380302_314609,0,0,0,0,0
29380302_314632,0,0,0,0,0
29380302_426910,0,0,0,0,0
29380302_427116,0,0,0,0,0
29380302_427161,0,0,0,0,0
29380306_2031243,0,0,0,0,0
29380306_2320243,0,0,0,0,0
29380306_2320271,0,0,0,0,0
29380306_2529291,0,0,0,0,0
29380306_2529293,0,0,0,0,0
29380306_2529299,0,0,0,0,0
29380306_2662228,0,0,0,0,0
29380306_2662292,0,0,0,0,0
29380306_2711736,0,0,0,0,0
29380306_2836750,0,0,0,0,0
29380306_2836772,0,0,0,0,0
29380306_3133211,0,0,0,0,0
29380306_3133221,0,0,0,0,0
29380306_3133258,0,0,0,0,0
29380306_3133320,0,0,0,0,0
29380308_556550,0,0,0,0,0
29380308_1248530,0,0,0,0,0
29380308_1248561,0,0,0,0,0
29380308_1248565,0,0,0,0,0
29380308_1248589,0,0,0,0,0
29380308_1248612,0,0,0,0,0
29380308_1248633,0,0,0,0,0
29380308_1248639,0,0,0,0,0
29380308_1248650,0,0,0,0,0
29380308_1248666,0,0,0,0,0
29380308_1248677,0,0,0,0,0
29380308_1248686,0,0,0,0,0
29380308_1411119,0,0,0,0,0
29380308_1411198,0,0,0,0,0
29380308_1411203,0,0,0,0,0
29380308_1411204,0,0,0,0,0
29380308_1415965,0,0,0,0,0
29380308_1415968,0,0,0,0,0
29380308_1415970,0,0,0,0,0
29380308_1415980,0,0,0,0,0
29380308_1415993,0,0,0,0,0
29380308_1416051,0,0,0,0,0
29380308_1416052,0,0,0,0,0
29380308_1416063,0,0,0,0,0
29380308_1416064,0,0,0,0,0
29380308_1416073,0,0,0,0,0
29380308_1475412,0,0,0,0,0
29380308_1565422,0,0,0,0,0
29380308_1565461,0,0,0,0,0
29380308_1565474,0,0,0,0,0
29380308_1565501,0,0,0,0,0
29380308_1565544,0,0,0,0,0
29380308_1565602,0,0,0,0,0
29380308_1565617,0,0,0,0,0
29380308_1565618,0,0,0,0,0
29380308_1565631,0,0,0,0,0
29380308_1566622,0,0,0,0,0
29380308_1566694,0,0,0,0,0
29380308_1566698,0,0,0,0,0
29380308_1566704,0,0,0,0,0
29380308_1566787,0,0,0,0,0
29380308_1566902,0,0,0,0,0
29380308_1770236,0,0,0,0,0
29380308_1826831,0,0,0,0,0
29380308_1826882,0,0,0,0,0
29380308_1826904,0,0,0,0,0
29380308_1826971,0,0,0,0,0
29380308_1826995,0,0,0,0,0
29380308_1827003,0,0,0,0,0
29380308_1827115,0,0,0,0,0
29380308_1827116,0,0,0,0,0
29380308_1827127,0,0,0,0,0
29380308_1827129,0,0,0,0,0
29380308_1827131,0,0,0,0,0
29380308_1827148,0,0,0,0,0
29380308_1827169,0,0,0,0,0
29380308_1827177,0,0,0,0,0
29380308_1827188,0,0,0,0,0
29380308_2493059,0,0,0,0,0
29380308_2493064,0,0,0,0,0
29380309_357099,0,0,0,0,0
29380309_357146,0,0,0,0,0
29380309_357202,0,0,0,0,0
29380309_950079,0,0,0,0,0
29380309_2881094,0,0,0,0,0
29380309_2881098,0,0,0,0,0
29380309_2881137,0,0,0,0,0
29380309_2881175,0,0,0,0,0
29380309_2881197,0,0,0,0,0
29380309_2953631,0,0,0,0,0
29380309_2953632,0,0,0,0,0
29380309_2953636,0,0,0,0,0
29380309_2953661,0,0,0,0,0
29380309_2953712,0,0,0,0,0
29380309_2953717,0,0,0,0,0
29380309_2953742,0,0,0,0,0
29380309_2953747,0,0,0,0,0
29380309_2953748,0,0,0,0,0
29380309_2953786,0,0,0,0,0
29380309_2953817,0,0,0,0,0
29380309_2953831,0,0,0,0,0
29380309_3204797,0,0,0,0,0
29380309_3204836,0,0,0,0,0
29380309_3204872,0,0,0,0,0
29380309_3204956,0,0,0,0,0
29380309_3206166,0,0,0,0,0
29380309_3503900,0,0,0,0,0
29380309_3503919,0,0,0,0,0
29380309_3503942,0,0,0,0,0
29380309_3503992,0,0,0,0,0
29380309_3503996,0,0,0,0,0
29380309_3504031,0,0,0,0,0
29380309_3504154,0,0,0,0,0
29380309_3550746,0,0,0,0,0
29380309_3550831,0,0,0,0,0
29380309_3551624,0,0,0,0,0
29380309_3551666,0,0,0,0,0
29380309_3551674,0,0,0,0,0
29380309_3551677,0,0,0,0,0
29380309_3551684,0,0,0,0,0
29380309_3551690,0,0,0,0,0
29380309_3724597,0,0,0,0,0
29380309_3724647,0,0,0,0,0
29380309_3755632,0,0,0,0,0
29380309_3755642,0,0,0,0,0
29380309_3755648,0,0,0,0,0
29380309_3755675,0,0,0,0,0
29380309_3755687,0,0,0,0,0
29380309_3755743,0,0,0,0,0
29380309_3755762,0,0,0,0,0
29380309_3755789,0,0,0,0,0
29380309_3755797,0,0,0,0,0
29380309_4671362,0,0,0,0,0
29380309_4671443,0,0,0,0,0
29380309_5399055,0,0,0,0,0
29380309_5399240,0,0,0,0,0
29380309_5915278,0,0,0,0,0
29380312_1001436,0,0,0,0,0
29380320_528808,0,0,0,0,0
29380320_528955,0,0,0,0,0
29380320_978706,0,0,0,0,0
29380322_227416,0,0,0,0,0
29380322_422466,0,0,0,0,0
29380322_422660,0,0,0,0,0
29380322_965170,0,0,0,0,0
29380323_201898,0,0,0,0,0
29380323_201909,0,0,0,0,0
29380323_201917,0,0,0,0,0
29380323_201939,0,0,0,0,0
29380323_201973,0,0,0,0,0
29380323_201999,0,0,0,0,0
29380323_202013,0,0,0,0,0
29380323_202018,0,0,0,0,0
29380323_202045,0,0,0,0,0
29380323_202101,0,0,0,0,0
29380323_261552,0,0,0,0,0
29380323_261566,0,0,0,0,0
29380323_261577,0,0,0,0,0
29380323_261585,0,0,0,0,0
29380323_261586,0,0,0,0,0
29380323_261595,0,0,0,0,0
29380323_261600,0,0,0,0,0
29380323_261615,0,0,0,0,0
29380323_261618,0,0,0,0,0
29380323_261637,0,0,0,0,0
29380323_261678,0,0,0,0,0
29380323_261681,0,0,0,0,0
29380323_261700,0,0,0,0,0
29380323_261701,0,0,0,0,0
29380323_261704,0,0,0,0,0
29380323_261711,0,0,0,0,0
29380323_261713,0,0,0,0,0
29380324_249364,0,0,0,0,0
29380324_1157032,0,0,0,0,0
29380324_2460020,0,0,0,0,0
29380324_2460021,0,0,0,0,0
29380325_967155,0,0,0,0,0
29380325_1045500,0,0,0,0,0
29380325_1045616,0,0,0,0,0
29380325_3455819,0,0,0,0,0
29380325_3484840,0,0,0,0,0
29380325_3773414,0,0,0,0,0
29380325_3773423,0,0,0,0,0
29380325_3773435,0,0,0,0,0
29380325_3773438,0,0,0,0,0
29380325_3773441,0,0,0,0,0
29380325_3773449,0,0,0,0,0
29380325_3773454,0,0,0,0,0
29380325_3773474,0,0,0,0,0
29380325_3773475,0,0,0,0,0
29380325_3773509,0,0,0,0,0
29380325_3773512,0,0,0,0,0
29380325_3773531,0,0,0,0,0
29380325_3773537,0,0,0,0,0
29380325_3773543,0,0,0,0,0
29380327_265155,0,0,0,0,0
29380327_265893,0,0,0,0,0
29380327_487946,0,0,0,0,0
29380327_488022,0,0,0,0,0
29380327_517384,0,0,0,0,0
29380327_748298,0,0,0,0,0
29380327_748366,0,0,0,0,0
29380327_749774,0,0,0,0,0
29380327_749782,0,0,0,0,0
29380327_749807,0,0,0,0,0
29380327_749874,0,0,0,0,0
29380327_755054,0,0,0,0,0
29380327_755108,0,0,0,0,0
29380327_755327,0,0,0,0,0
29380327_755355,0,0,0,0,0
29380327_2297648,0,0,0,0,0
29380327_2297680,0,0,0,0,0
29380328_173009,0,0,0,0,0
29380328_173018,0,0,0,0,0
29380328_173021,0,0,0,0,0
29380328_173114,0,0,0,0,0
29380328_173116,0,0,0,0,0
29380328_173117,0,0,0,0,0
29380328_173119,0,0,0,0,0
29380329_248889,0,0,0,0,0
29380329_248934,0,0,0,0,0
29380329_248946,0,0,0,0,0
29380329_248976,0,0,0,0,0
29380329_248993,0,0,0,0,0
29380330_1639110,0,0,0,0,0
29380330_1639112,0,0,0,0,0
29380330_1639276,0,0,0,0,0
29380330_1834061,0,0,0,0,0
29380336_101339,0,0,0,0,0
29380336_101393,0,0,0,0,0
29380336_295377,0,0,0,0,0
29380336_295419,0,0,0,0,0
29380336_295426,0,0,0,0,0
29380336_295450,0,0,0,0,0
29380336_295553,0,0,0,0,0
29380338_79089,0,0,0,0,0
29380338_79095,0,0,0,0,0
29380339_1686655,0,0,0,0,0
29380339_1686684,0,0,0,0,0
29380339_1686764,0,0,0,0,0
29380339_1686888,0,0,0,0,0
29380339_1784231,0,0,0,0,0
29380339_1784241,0,0,0,0,0
29380339_1784275,0,0,0,0,0
29380339_1784314,0,0,0,0,0
29380339_2011569,0,0,0,0,0
29380339_2011578,0,0,0,0,0
29380339_2011603,0,0,0,0,0
29380339_2011624,0,0,0,0,0
29380339_2011655,0,0,0,0,0
29380339_2011662,0,0,0,0,0
29380339_2011665,0,0,0,0,0
29380340_272575,0,0,0,0,0
29380344_199591,0,0,0,0,0
29380344_199600,0,0,0,0,0
29380344_199629,0,0,0,0,0
29380344_199634,0,0,0,0,0
29380344_199642,0,0,0,0,0
29380344_199654,0,0,0,0,0
29380344_199746,0,0,0,0,0
29380344_199747,0,0,0,0,0
29380345_104474,0,0,0,0,0
29380345_104530,0,0,0,0,0
29380345_169505,0,0,0,0,0
29380345_1028415,0,0,0,0,0
29380345_2676726,0,0,0,0,0
29380345_2676842,0,0,0,0,0
29380345_5375323,0,0,0,0,0
29380345_5779757,0,0,0,0,0
29380345_5781110,0,0,0,0,0
29380345_5781116,0,0,0,0,0
29380345_5783577,0,0,0,0,0
29380345_6573421,0,0,0,0,0
29380345_6573449,0,0,0,0,0
29380345_6573483,0,0,0,0,0
29380345_6573485,0,0,0,0,0
29380345_6573520,0,0,0,0,0
29380345_6573557,0,0,0,0,0
29380345_6573712,0,0,0,0,0
29380345_10170388,0,0,0,0,0
29380345_10296635,0,0,0,0,0
29380345_10296695,0,0,0,0,0
29380345_13906401,0,0,0,0,0
29380345_13906403,0,0,0,0,0
29380345_13906606,0,0,0,0,0
29380345_13932772,0,0,0,0,0
29380345_13932786,0,0,0,0,0
29380345_13932885,0,0,0,0,0
29380345_13932935,0,0,0,0,0
29380345_13933100,0,0,0,0,0
29380345_13933658,0,0,0,0,0
29380345_13933682,0,0,0,0,0
29380345_13933732,0,0,0,0,0
29380345_13933788,0,0,0,0,0
29380348_346759,0,0,0,0,0
29380348_346761,0,0,0,0,0
29380348_346781,0,0,0,0,0
29380348_346788,0,0,0,0,0
29380348_346800,0,0,0,0,0
29380348_346807,0,0,0,0,0
29380348_346811,0,0,0,0,0
29380348_346845,0,0,0,0,0
29380348_346846,0,0,0,0,0
29380348_346862,0,0,0,0,0
29380348_346876,0,0,0,0,0
29380348_346881,0,0,0,0,0
29380348_346894,0,0,0,0,0
29380348_346898,0,0,0,0,0
29380348_346901,0,0,0,0,0
29380348_346919,0,0,0,0,0
29380348_346939,0,0,0,0,0
29380348_346951,0,0,0,0,0
29380348_346966,0,0,0,0,0
29380348_398757,0,0,0,0,0
29380348_398773,0,0,0,0,0
29380348_398805,0,0,0,0,0
29380348_398848,0,0,0,0,0
29380348_398915,0,0,0,0,0
29380350_254717,0,0,0,0,0
29380350_254778,0,0,0,0,0
29380350_254790,0,0,0,0,0
29380350_276227,0,0,0,0,0
29380350_276356,0,0,0,0,0
29380350_488726,0,0,0,0,0
29380350_488759,0,0,0,0,0
29380350_488804,0,0,0,0,0
29380350_488821,0,0,0,0,0
29380350_488938,0,0,0,0,0
29380350_488970,0,0,0,0,0
29380350_512082,0,0,0,0,0
29380350_513652,0,0,0,0,0
29380350_513718,0,0,0,0,0
29380350_513873,0,0,0,0,0
29380350_514017,0,0,0,0,0
29380350_514023,0,0,0,0,0
29380350_534812,0,0,0,0,0
29380350_534816,0,0,0,0,0
29380350_534856,0,0,0,0,0
29380350_534858,0,0,0,0,0
29380350_556346,0,0,0,0,0
29380350_556444,0,0,0,0,0
29380350_609102,0,0,0,0,0
29380350_840005,0,0,0,0,0
29380350_840029,0,0,0,0,0
29380353_18061,0,0,0,0,0
29380353_18062,0,0,0,0,0
29380353_18316,0,0,0,0,0
29380353_344944,0,0,0,0,0
29380353_350407,0,0,0,0,0
29380353_350544,0,0,0,0,0
29380353_350545,0,0,0,0,0
29380353_350546,0,0,0,0,0
29380353_350547,0,0,0,0,0
29380353_438075,0,0,0,0,0
29380353_445735,0,0,0,0,0
29380353_445778,0,0,0,0,0
29380354_683869,0,0,0,0,0
29380354_683902,0,0,0,0,0
29380354_683952,0,0,0,0,0
29380355_4412338,0,0,0,0,0
29380355_4490868,0,0,0,0,0
29380355_4490918,0,0,0,0,0
29380355_4629383,0,0,0,0,0
29380355_4630418,0,0,0,0,0
29380355_4688197,0,0,0,0,0
29380355_4688272,0,0,0,0,0
29380355_4688277,0,0,0,0,0
29380355_4991902,0,0,0,0,0
29380355_5525068,0,0,0,0,0
29380355_5525146,0,0,0,0,0
29380355_5533507,0,0,0,0,0
29380355_5533671,0,0,0,0,0
29380358_322248,0,0,0,0,0
29380358_543930,0,0,0,0,0
29380358_544051,0,0,0,0,0
29380358_544123,0,0,0,0,0
29380358_544154,0,0,0,0,0
29380358_544192,0,0,0,0,0
29380358_1301384,0,0,0,0,0
29380358_1301408,0,0,0,0,0
29380358_1301635,0,0,0,0,0
29380358_2565599,0,0,0,0,0
29380358_2565723,0,0,0,0,0
29380358_2593555,0,0,0,0,0
29380358_2720851,0,0,0,0,0
29380358_2720963,0,0,0,0,0
29380358_2720980,0,0,0,0,0
29380358_2720986,0,0,0,0,0
29380358_2721108,0,0,0,0,0
29380359_404019,0,0,0,0,0
29380359_404070,0,0,0,0,0
29380359_873788,0,0,0,0,0
29380359_873790,0,0,0,0,0
29380359_873791,0,0,0,0,0
29380359_873887,0,0,0,0,0
29380359_873890,0,0,0,0,0
29380359_873891,0,0,0,0,0
29380359_942376,0,0,0,0,0
29380359_942377,0,0,0,0,0
29380359_942422,0,0,0,0,0
29380359_942442,0,0,0,0,0
29380359_942467,0,0,0,0,0
29380359_942512,0,0,0,0,0
29380359_942513,0,0,0,0,0
29380359_942533,0,0,0,0,0
29380359_942534,0,0,0,0,0
29380359_942557,0,0,0,0,0
29380359_942561,0,0,0,0,0
29380359_942576,0,0,0,0,0
29380359_942583,0,0,0,0,0
29380359_942587,0,0,0,0,0
29380359_942588,0,0,0,0,0
29380359_942589,0,0,0,0,0
29380359_942657,0,0,0,0,0
29380361_225245,0,0,0,0,0
29380361_227292,0,0,0,0,0
29380362_287221,0,0,0,0,0
29380362_287233,0,0,0,0,0
29380363_176738,0,0,0,0,0
29380364_615547,0,0,0,0,0
29380364_617214,0,0,0,0,0
29380364_617307,0,0,0,0,0
29380364_649662,0,0,0,0,0
29380364_788711,0,0,0,0,0
29380364_930876,0,0,0,0,0
29380364_1222275,0,0,0,0,0
29380364_1536251,0,0,0,0,0
29380364_1536332,0,0,0,0,0
29380364_1536375,0,0,0,0,0
29380364_1536399,0,0,0,0,0
29380364_1536423,0,0,0,0,0
29380364_1752873,0,0,0,0,0
29380364_1752929,0,0,0,0,0
29380364_1856734,0,0,0,0,0
29380364_1891962,0,0,0,0,0
29380365_769153,0,0,0,0,0
29380366_1180124,0,0,0,0,0
29380367_168859,0,0,0,0,0
29380367_168933,0,0,0,0,0
29380367_168987,0,0,0,0,0
29380367_169018,0,0,0,0,0
29380367_169036,0,0,0,0,0
29380367_169087,0,0,0,0,0
29380367_169101,0,0,0,0,0
29380367_543233,0,0,0,0,0
29380367_543280,0,0,0,0,0
29380367_543292,0,0,0,0,0
29380372_321592,0,0,0,0,0
29380372_321598,0,0,0,0,0
29380372_321600,0,0,0,0,0
29380372_321632,0,0,0,0,0
29380372_321641,0,0,0,0,0
29380372_321766,0,0,0,0,0
29380374_4380314,0,0,0,0,0
29380374_4408152,0,0,0,0,0
29380376_97085,0,0,0,0,0
29380376_97108,0,0,0,0,0
29380377_61491,0,0,0,0,0
29380377_245529,0,0,0,0,0
29380377_475709,0,0,0,0,0
29380377_794462,0,0,0,0,0
29380377_794563,0,0,0,0,0
29380377_918152,0,0,0,0,0
29380377_950840,0,0,0,0,0
29380377_950841,0,0,0,0,0
29380377_950843,0,0,0,0,0
29380377_950871,0,0,0,0,0
29380377_950898,0,0,0,0,0
29380377_951051,0,0,0,0,0
29380377_951111,0,0,0,0,0
29380377_951112,0,0,0,0,0
29380377_1061954,0,0,0,0,0
29380377_1061980,0,0,0,0,0
29380377_1063063,0,0,0,0,0
29380377_1068314,0,0,0,0,0
29380377_1069063,0,0,0,0,0
29380377_1069140,0,0,0,0,0
29380377_1104514,0,0,0,0,0
29380377_1104524,0,0,0,0,0
29380377_1104526,0,0,0,0,0
29380377_1104530,0,0,0,0,0
29380377_1104545,0,0,0,0,0
29380377_1104548,0,0,0,0,0
29380377_1104626,0,0,0,0,0
29380377_1174639,0,0,0,0,0
29380377_1384272,0,0,0,0,0
29380377_1920922,0,0,0,0,0
29380377_1920940,0,0,0,0,0
29380378_697138,0,0,0,0,0
29380378_697232,0,0,0,0,0
29380378_697595,0,0,0,0,0
29380378_709723,0,0,0,0,0
29380378_709730,0,0,0,0,0
29380378_845923,0,0,0,0,0
29380378_845934,0,0,0,0,0
29380378_845935,0,0,0,0,0
29380378_845938,0,0,0,0,0
29380378_845963,0,0,0,0,0
29380378_845973,0,0,0,0,0
29380378_1157938,0,0,0,0,0
29380378_1157940,0,0,0,0,0
29380378_1157941,0,0,0,0,0
29380378_1157957,0,0,0,0,0
29380378_1157978,0,0,0,0,0
29380378_1261991,0,0,0,0,0
29380379_269494,0,0,0,0,0
29380379_269495,0,0,0,0,0
29380379_269540,0,0,0,0,0
29380380_418599,0,0,0,0,0
29380381_3913370,0,0,0,0,0
29380381_3913390,0,0,0,0,0
29380381_3913415,0,0,0,0,0
29380381_3913434,0,0,0,0,0
29380381_3913437,0,0,0,0,0
29380381_3913483,0,0,0,0,0
29380381_3913484,0,0,0,0,0
29380381_3913498,0,0,0,0,0
29380381_3913500,0,0,0,0,0
29380381_3913507,0,0,0,0,0
29380381_3913513,0,0,0,0,0
29380381_3913534,0,0,0,0,0
29380381_4865271,0,0,0,0,0
29380381_4865322,0,0,0,0,0
29380381_4865358,0,0,0,0,0
29380381_4865397,0,0,0,0,0
29380381_4865403,0,0,0,0,0
29380381_4865405,0,0,0,0,0
29380381_5241678,0,0,0,0,0
29380381_5241679,0,0,0,0,0
29380383_303488,0,0,0,0,0
29380383_303501,0,0,0,0,0
29380383_602008,0,0,0,0,0
29380383_602091,0,0,0,0,0
29380392_469068,0,0,0,0,0
29380392_469095,0,0,0,0,0
29380392_469129,0,0,0,0,0
29380392_469238,0,0,0,0,0
29380392_469346,0,0,0,0,0
29380392_570940,0,0,0,0,0
29380393_182462,0,0,0,0,0
