,13_4-F,1345-S1,1345-5-S2,1345-54-S3,1345-544-S4
29379208_609329,0,0,0,0,0
29379208_651492,0,0,0,0,0
29379208_651508,0,0,0,0,0
29379210_693744,0,0,0,0,0
29379210_693796,0,0,0,0,0
29379210_693797,0,0,0,0,0
29379213_1237848,0,0,0,0,0
29379213_1422112,0,0,0,0,0
29379213_1422113,0,0,0,0,0
29379213_335665,0,0,0,0,0
29379213_337876,0,0,0,0,0
29379213_340950,0,0,0,0,0
29379213_341199,1,2,2,2,2
29379214_49307,2,2,2,2,2
29379217_1021270,0,0,0,0,0
29379217_1021271,0,0,0,0,0
29379217_1021292,1,0,0,0,0
29379217_1021392,1,0,0,0,0
29379217_1021453,1,1,0,0,0
29379217_1021463,1,1,2,2,2
29379217_1021471,0,0,0,0,0
29379217_1021506,0,0,0,0,0
29379217_1021536,0,0,0,0,0
29379217_1758241,0,0,0,0,0
29379217_1758293,0,0,0,0,0
29379217_1758359,0,0,0,0,0
29379217_1758405,0,0,0,0,0
29379217_1794119,0,0,0,0,0
29379217_1794183,0,0,0,0,0
29379217_1794213,0,0,0,0,0
29379217_1794227,0,0,0,0,0
29379217_1956816,0,0,0,0,0
29379217_1956877,0,0,0,0,0
29379217_1956927,0,0,0,0,0
29379217_1956967,0,0,0,0,0
29379217_2146566,1,1,0,0,0
29379217_2146664,1,1,0,0,0
29379217_2175727,1,0,0,0,0
29379217_2714147,0,0,0,0,0
29379217_2733392,0,0,0,0,0
29379217_2733445,0,0,0,0,0
29379217_2734149,0,0,0,0,0
29379217_2734151,0,0,0,0,0
29379217_2867710,0,0,0,0,0
29379217_2867802,0,0,0,0,0
29379217_2913222,0,0,0,0,0
29379217_2913228,0,0,0,0,0
29379217_2913275,0,0,0,0,0
29379217_2913348,0,0,0,0,0
29379217_2913386,0,0,0,0,0
29379217_2913438,0,0,0,0,0
29379217_3089397,1,0,0,0,0
29379217_3089409,1,0,0,0,0
29379217_3089479,1,1,0,0,0
29379217_3089514,1,1,0,0,0
29379217_3091565,1,1,0,0,0
29379217_3091679,1,1,0,0,0
29379217_3091711,1,0,0,0,0
29379217_3091768,1,1,0,0,0
29379217_3173542,1,2,2,2,2
29379217_3173588,1,2,2,2,2
29379217_603873,1,1,2,2,2
29379222_29458,0,0,0,0,0
29379222_29480,0,0,0,0,0
29379222_29494,0,0,0,0,0
29379222_29496,0,0,0,0,0
29379222_29542,0,0,0,0,0
29379224_1439004,0,0,0,0,0
29379225_307540,0,0,0,0,0
29379225_460836,0,0,0,0,0
29379225_460867,0,0,0,0,0
29379225_460920,0,0,0,0,0
29379225_473706,0,0,0,0,0
29379225_473783,0,0,0,0,0
29379225_508462,0,0,0,0,0
29379225_509173,0,0,0,0,0
29379225_509214,0,0,0,0,0
29379226_2028143,0,0,0,0,0
29379226_2028198,0,0,0,0,0
29379226_2028209,0,0,0,0,0
29379226_2046893,0,0,0,0,0
29379226_2046967,0,0,0,0,0
29379226_2046973,0,0,0,0,0
29379226_2047014,1,2,2,2,2
29379226_2132714,0,0,0,0,0
29379226_2208379,2,2,2,2,2
29379226_2281853,2,2,2,2,2
29379226_4112793,1,0,0,0,0
29379226_4127506,1,0,0,0,0
29379226_4151489,1,2,2,2,2
29379226_4184827,1,0,0,0,0
29379226_4184902,2,2,2,2,2
29379226_4206692,1,0,0,0,0
29379226_4206770,1,0,0,0,0
29379226_4213302,1,0,0,0,0
29379226_4213313,1,2,2,2,2
29379226_4213378,2,2,2,2,2
29379226_4220399,0,0,0,0,0
29379226_4220452,1,2,2,2,2
29379226_4226933,1,2,2,2,2
29379226_4226981,2,2,2,2,2
29379226_4227881,1,0,0,0,0
29379226_4432894,2,2,2,2,2
29379227_1020499,1,0,0,0,0
29379227_1020603,1,0,0,0,0
29379227_1067642,1,0,0,0,0
29379227_1101501,1,0,0,0,0
29379227_1101546,1,0,0,0,0
29379227_1173537,1,0,0,0,0
29379227_1173558,1,0,0,0,0
29379227_1173798,1,0,0,0,0
29379227_1173819,1,0,0,0,0
29379227_819435,0,0,0,0,0
29379229_1018712,1,1,1,1,0
29379229_1018742,0,0,0,0,0
29379229_1018813,1,1,1,1,0
29379229_849815,0,0,0,0,0
29379229_849903,0,0,0,0,0
29379229_849915,0,0,0,0,0
29379229_968358,0,0,0,0,0
29379229_968492,0,0,0,0,0
29379229_968509,0,0,0,0,0
29379229_968510,0,0,0,0,0
29379229_968512,0,0,0,0,0
29379229_968513,0,0,0,0,0
29379229_968514,0,0,0,0,0
29379229_968587,0,0,0,0,0
29379231_1342131,1,0,0,0,0
29379231_1342133,1,0,0,0,0
29379231_1342192,1,0,0,0,0
29379231_1342458,1,0,0,0,0
29379231_1342461,1,0,0,0,0
29379231_1343179,0,0,0,0,0
29379231_1343224,1,0,0,0,0
29379232_1493478,0,0,0,0,0
29379232_1493519,2,2,2,2,2
29379232_1493560,0,0,0,0,0
29379232_295983,0,0,0,0,0
29379232_45788,0,0,0,0,0
29379232_45794,0,0,0,0,0
29379232_45846,0,0,0,0,0
29379233_66202,0,0,0,0,0
29379233_66220,0,0,0,0,0
29379233_66272,1,1,1,0,0
29379234_627778,1,1,1,1,1
29379234_628017,1,1,1,1,1
29379237_1190541,1,2,2,2,2
29379237_859507,0,0,0,0,0
29379237_859543,0,0,0,0,0
29379238_4082749,1,1,0,0,0
29379238_4082766,0,0,0,0,0
29379238_4082780,1,1,0,0,0
29379238_4082790,1,1,0,0,0
29379238_4082797,1,1,0,0,0
29379238_4082815,1,1,1,1,1
29379238_4082822,0,0,0,0,0
29379238_4082828,1,1,1,1,1
29379238_5230866,0,0,0,0,0
29379238_6934880,0,0,0,0,0
29379238_6934937,0,0,0,0,0
29379238_6934957,0,0,0,0,0
29379238_6935062,0,0,0,0,0
29379238_6935087,0,0,0,0,0
29379238_7216992,0,0,0,0,0
29379238_7217067,0,0,0,0,0
29379238_7217071,0,0,0,0,0
29379238_908514,0,0,0,0,0
29379238_908532,0,0,0,0,0
29379238_908565,0,0,0,0,0
29379238_908571,0,0,0,0,0
29379238_908579,0,0,0,0,0
29379238_908588,0,0,0,0,0
29379238_908593,0,0,0,0,0
29379238_908597,0,0,0,0,0
29379238_908616,0,0,0,0,0
29379239_1090045,0,0,0,0,0
29379239_1090070,1,1,1,1,2
29379239_1225514,0,0,0,0,0
29379239_140458,0,0,0,0,0
29379239_187194,0,0,0,0,0
29379239_187215,0,0,0,0,0
29379239_233915,0,0,0,0,0
29379239_233921,0,0,0,0,0
29379239_234476,0,0,0,0,0
29379239_234477,0,0,0,0,0
29379239_234492,0,0,0,0,0
29379239_234517,0,0,0,0,0
29379239_234560,0,0,0,0,0
29379239_659148,0,0,0,0,0
29379239_659183,0,0,0,0,0
29379239_659318,1,1,1,1,0
29379240_1022918,0,0,0,0,0
29379240_1153630,0,0,0,0,0
29379240_1153653,0,0,0,0,0
29379240_1153723,0,0,0,0,0
29379240_1195970,0,0,0,0,0
29379240_1229935,0,0,0,0,0
29379240_1229952,0,0,0,0,0
29379240_1229967,0,0,0,0,0
29379240_1230042,0,0,0,0,0
29379240_1230052,0,0,0,0,0
29379240_1230129,0,0,0,0,0
29379240_1605039,0,0,0,0,0
29379240_1606401,0,0,0,0,0
29379240_1606427,0,0,0,0,0
29379240_1891992,0,0,0,0,0
29379240_1891999,0,0,0,0,0
29379240_1892000,0,0,0,0,0
29379240_1920983,2,2,2,2,2
29379240_2040565,2,2,2,2,2
29379240_44889,0,0,0,0,0
29379240_634959,0,0,0,0,0
29379240_729573,0,0,0,0,0
29379240_729611,0,0,0,0,0
29379240_729617,0,0,0,0,0
29379242_153269,0,0,0,0,0
29379242_440907,0,0,0,0,0
29379242_440947,0,0,0,0,0
29379242_459257,0,0,0,0,0
29379242_459396,0,0,0,0,0
29379242_459693,2,2,2,2,2
29379242_459770,0,0,0,0,0
29379242_770010,0,0,0,0,0
29379243_246470,2,2,2,2,2
29379243_301126,2,2,2,2,2
29379245_1672419,1,0,0,0,0
29379245_1672424,0,0,0,0,0
29379245_1672506,1,1,1,1,1
29379245_1672507,1,0,0,0,0
29379245_1672508,0,0,0,0,0
29379245_1672524,1,1,1,1,1
29379245_1672544,0,0,0,0,0
29379245_1672545,1,1,1,1,1
29379245_1672552,0,0,0,0,0
29379245_1672554,1,1,1,1,1
29379245_1672563,1,1,1,1,1
29379245_1672588,1,0,0,0,0
29379245_1672589,1,1,1,1,1
29379245_1672691,0,0,0,0,0
29379245_191421,1,2,2,2,2
29379245_191447,0,0,0,0,0
29379245_191456,1,2,2,2,2
29379245_191461,1,2,2,2,2
29379245_191465,0,0,0,0,0
29379245_1949380,1,2,2,2,2
29379245_2016,0,0,0,0,0
29379245_2144,1,2,2,2,2
29379245_2634,1,2,2,2,2
29379245_26694,1,2,2,2,2
29379245_27269,1,2,2,2,2
29379245_2734,0,0,0,0,0
29379245_4947,1,2,2,2,2
29379245_4992,1,2,2,2,2
29379246_2815131,0,0,0,0,0
29379246_2815196,0,0,0,0,0
29379246_2815211,1,0,0,0,0
29379246_2815215,0,0,0,0,0
29379246_2815247,1,1,1,1,1
29379246_2815248,1,1,1,1,1
29379246_2815252,0,0,0,0,0
29379246_2815280,0,0,0,0,0
29379246_2815297,0,0,0,0,0
29379246_2815304,1,1,1,1,1
29379246_2815307,0,0,0,0,0
29379246_2815333,1,1,1,1,1
29379246_2815334,1,1,1,1,1
29379246_2815347,1,1,1,1,1
29379248_543527,0,0,0,0,0
29379248_572923,1,0,0,0,0
29379248_573111,1,0,0,0,0
29379248_573118,0,0,0,0,0
29379250_732425,2,2,2,2,2
29379250_813240,2,2,2,2,2
29379250_813946,2,2,2,2,2
29379250_834719,2,2,2,2,2
29379250_835140,2,2,2,2,2
29379250_835141,2,2,2,2,2
29379250_849764,2,2,2,2,2
29379250_849799,0,0,0,0,0
29379250_849815,2,2,2,2,2
29379251_590473,0,0,0,0,0
29379251_590566,0,0,0,0,0
29379251_590668,1,2,2,2,2
29379252_1328184,1,1,2,2,2
29379252_523890,0,0,0,0,0
29379252_524215,0,0,0,0,0
29379252_558110,2,2,2,2,2
29379252_721866,2,2,2,2,2
29379252_721980,1,1,2,2,2
29379252_722234,2,2,2,2,2
29379252_722240,2,2,2,2,2
29379252_722267,2,2,2,2,2
29379253_814213,0,0,0,0,0
29379253_91029,1,0,0,0,0
29379254_1003468,0,0,0,0,0
29379254_1003530,0,0,0,0,0
29379254_1003646,0,0,0,0,0
29379254_2170349,1,2,2,2,2
29379254_2170353,1,2,2,2,2
29379254_2170411,0,0,0,0,0
29379254_2170424,0,0,0,0,0
29379254_2170452,0,0,0,0,0
29379254_2246456,0,0,0,0,0
29379254_2246489,1,1,1,1,1
29379254_2246499,1,1,1,1,1
29379254_2246504,1,1,1,1,1
29379254_2246524,0,0,0,0,0
29379254_2246525,0,0,0,0,0
29379254_901798,2,2,2,2,2
29379254_902450,0,0,0,0,0
29379254_902508,2,2,2,2,2
29379254_902554,0,0,0,0,0
29379254_949098,0,0,0,0,0
29379254_949630,0,0,0,0,0
29379254_949712,2,2,2,2,2
29379254_949770,0,0,0,0,0
29379254_949839,2,2,2,2,2
29379254_980565,2,2,2,2,2
29379255_157240,0,0,0,0,0
29379255_157292,0,0,0,0,0
29379255_157327,0,0,0,0,0
29379255_157363,0,0,0,0,0
29379255_157372,0,0,0,0,0
29379255_173909,0,0,0,0,0
29379255_173920,0,0,0,0,0
29379255_176290,0,0,0,0,0
29379255_176634,0,0,0,0,0
29379255_176643,0,0,0,0,0
29379255_176733,0,0,0,0,0
29379255_275430,0,0,0,0,0
29379255_277681,0,0,0,0,0
29379255_277753,0,0,0,0,0
29379255_277770,0,0,0,0,0
29379255_277799,0,0,0,0,0
29379255_277800,0,0,0,0,0
29379255_340636,0,0,0,0,0
29379255_340649,0,0,0,0,0
29379255_340653,0,0,0,0,0
29379255_340672,0,0,0,0,0
29379255_340674,0,0,0,0,0
29379255_340680,0,0,0,0,0
29379255_340790,0,0,0,0,0
29379255_340808,0,0,0,0,0
29379255_681465,0,0,0,0,0
29379255_862490,0,0,0,0,0
29379255_862501,2,2,2,2,2
29379255_862565,2,2,2,2,2
29379255_862575,0,0,0,0,0
29379255_862588,0,0,0,0,0
29379255_862766,0,0,0,0,0
29379255_862827,2,2,2,2,2
29379255_862936,2,2,2,2,2
29379255_862937,0,0,0,0,0
29379255_863027,0,0,0,0,0
29379256_72783,0,0,0,0,0
29379261_1135370,0,0,0,0,0
29379261_1135371,0,0,0,0,0
29379261_1135374,0,0,0,0,0
29379261_1135377,0,0,0,0,0
29379261_1135379,0,0,0,0,0
29379261_192871,0,0,0,0,0
29379261_2112813,0,0,0,0,0
29379261_2112825,0,0,0,0,0
29379261_2112847,0,0,0,0,0
29379261_2112879,0,0,0,0,0
29379261_2112904,0,0,0,0,0
29379261_2112912,0,0,0,0,0
29379261_589694,0,0,0,0,0
29379261_589745,0,0,0,0,0
29379261_589747,0,0,0,0,0
29379261_589787,0,0,0,0,0
29379261_589790,0,0,0,0,0
29379261_589876,0,0,0,0,0
29379261_669534,0,0,0,0,0
29379261_669607,0,0,0,0,0
29379261_669664,0,0,0,0,0
29379261_794406,0,0,0,0,0
29379261_794425,0,0,0,0,0
29379261_82608,0,0,0,0,0
29379261_82642,1,1,1,2,2
29379261_82750,0,0,0,0,0
29379261_82765,1,1,1,2,2
29379261_91729,0,0,0,0,0
29379261_91754,0,0,0,0,0
29379261_91773,0,0,0,0,0
29379262_552053,2,2,2,2,2
29379262_552097,2,2,2,2,2
29379265_102218,0,0,0,0,0
29379265_186688,0,0,0,0,0
29379265_186689,0,0,0,0,0
29379265_190221,0,0,0,0,0
29379265_248079,0,0,0,0,0
29379265_248081,0,0,0,0,0
29379265_248189,0,0,0,0,0
29379266_209995,1,1,1,1,2
29379266_210055,1,1,1,1,2
29379266_210109,1,1,1,1,2
29379266_210110,1,1,1,1,2
29379267_120191,0,0,0,0,0
29379267_120192,0,0,0,0,0
29379267_120202,0,0,0,0,0
29379267_120204,0,0,0,0,0
29379267_120226,0,0,0,0,0
29379267_120228,2,2,2,2,2
29379267_120279,0,0,0,0,0
29379267_167199,0,0,0,0,0
29379267_167235,0,0,0,0,0
29379267_167237,0,0,0,0,0
29379268_2780,1,2,2,2,2
29379268_2970,2,2,2,2,2
29379268_3288,2,2,2,2,2
29379268_3313,2,2,2,2,2
29379268_90616,2,2,2,2,2
29379268_91124,2,2,2,2,2
29379270_3038977,1,1,0,0,0
29379270_3875893,0,0,0,0,0
29379270_4018736,0,0,0,0,0
29379270_4408661,1,1,0,0,0
29379270_4408845,1,1,0,0,0
29379270_4408854,1,1,0,0,0
29379270_4408869,1,1,0,0,0
29379270_4408882,0,0,0,0,0
29379270_4408883,0,0,0,0,0
29379270_4408884,0,0,0,0,0
29379270_4408890,1,1,0,0,0
29379270_4983678,0,0,0,0,0
29379270_4983687,0,0,0,0,0
29379270_4983804,0,0,0,0,0
29379270_6432078,0,0,0,0,0
29379270_6432128,0,0,0,0,0
29379270_6443015,0,0,0,0,0
29379270_6862479,0,0,0,0,0
29379270_6862977,0,0,0,0,0
29379270_6863362,0,0,0,0,0
29379270_7203026,0,0,0,0,0
29379271_1162121,1,2,2,2,2
29379271_359369,0,0,0,0,0
29379271_762718,0,0,0,0,0
29379272_1018934,0,0,0,0,0
29379272_1019026,0,0,0,0,0
29379272_1020047,0,0,0,0,0
29379272_1020070,0,0,0,0,0
29379272_1060616,0,0,0,0,0
29379272_1060725,0,0,0,0,0
29379272_1060930,0,0,0,0,0
29379272_1332873,0,0,0,0,0
29379272_1332884,0,0,0,0,0
29379272_1333040,0,0,0,0,0
29379272_1333048,0,0,0,0,0
29379272_1361858,0,0,0,0,0
29379272_1361938,0,0,0,0,0
29379272_1361943,0,0,0,0,0
29379272_1779575,0,0,0,0,0
29379272_1779849,0,0,0,0,0
29379272_1779858,0,0,0,0,0
29379272_1779901,0,0,0,0,0
29379272_1779903,0,0,0,0,0
29379272_1858792,0,0,0,0,0
29379272_1858815,0,0,0,0,0
29379272_1859249,0,0,0,0,0
29379272_1859279,0,0,0,0,0
29379272_687110,0,0,0,0,0
29379272_687141,0,0,0,0,0
29379272_687362,0,0,0,0,0
29379272_897318,0,0,0,0,0
29379273_226363,0,0,0,0,0
29379275_12782,0,0,0,0,0
29379277_241430,1,1,1,1,1
29379277_241442,1,1,1,1,1
29379277_241479,1,1,1,1,1
29379277_241508,1,1,1,1,1
29379277_331592,1,0,0,0,0
29379277_331594,0,0,0,0,0
29379278_320745,0,0,0,0,0
29379279_1404648,1,1,1,2,2
29379279_1405248,1,1,1,2,2
29379279_1407179,1,1,1,2,2
29379279_1491305,1,1,1,2,2
29379279_1491344,1,1,1,2,2
29379279_1491345,1,1,1,2,2
29379279_1491418,1,1,1,2,2
29379279_1491423,1,1,1,2,2
29379279_1491438,0,0,0,0,0
29379279_1517315,1,1,1,2,2
29379279_1517386,1,1,1,2,2
29379279_1517705,1,1,1,2,2
29379279_1517724,1,1,1,2,2
29379279_1517821,1,1,1,2,2
29379279_1708832,1,1,1,2,2
29379279_1708925,1,1,1,2,2
29379279_1708994,1,1,1,2,2
29379279_1709048,1,1,1,2,2
29379279_1709077,1,1,1,2,2
29379279_1709113,1,1,1,2,2
29379279_1709122,1,1,1,2,2
29379279_1709424,1,1,1,2,2
29379279_1709482,1,1,1,2,2
29379279_1709514,1,1,1,2,2
29379279_1717327,1,1,1,2,2
29379279_1717353,1,1,1,2,2
29379279_1717435,1,1,1,2,2
29379279_1717543,1,2,2,2,2
29379279_1717561,1,2,2,2,2
29379280_34404,0,0,0,0,0
29379280_34405,1,1,0,0,0
29379280_34407,0,0,0,0,0
29379280_34409,0,0,0,0,0
29379280_34491,1,1,0,0,0
29379280_36292,1,1,0,0,0
29379280_36293,1,1,0,0,0
29379280_660247,0,0,0,0,0
29379281_8581,0,0,0,0,0
29379281_9014,0,0,0,0,0
29379281_9156,0,0,0,0,0
29379283_1401117,2,2,2,2,2
29379284_343604,0,0,0,0,0
29379284_465396,0,0,0,0,0
29379284_465399,0,0,0,0,0
29379284_632153,0,0,0,0,0
29379284_632155,0,0,0,0,0
29379284_632221,0,0,0,0,0
29379287_114856,1,1,1,1,0
29379287_114870,1,1,1,1,0
29379287_255069,1,1,1,1,0
29379287_255150,1,1,1,1,0
29379287_255315,1,1,1,1,0
29379287_255386,1,1,1,1,0
29379287_255419,1,1,1,1,0
29379288_1255152,0,0,0,0,0
29379288_1259100,0,0,0,0,0
29379288_1259158,0,0,0,0,0
29379288_1689715,1,1,0,0,0
29379288_1710909,1,1,0,0,0
29379288_1710991,0,0,0,0,0
29379288_1710998,1,1,0,0,0
29379288_1765129,1,0,0,0,0
29379288_2159925,0,0,0,0,0
29379288_2429642,1,1,2,2,2
29379290_686588,0,0,0,0,0
29379290_686599,0,0,0,0,0
29379290_686632,0,0,0,0,0
29379290_686638,0,0,0,0,0
29379290_686660,0,0,0,0,0
29379290_686680,0,0,0,0,0
29379290_686707,0,0,0,0,0
29379290_686743,0,0,0,0,0
29379293_794926,0,0,0,0,0
29379293_794944,0,0,0,0,0
29379293_794947,0,0,0,0,0
29379293_794971,0,0,0,0,0
29379293_795117,1,1,1,2,2
29379293_795145,1,1,1,2,2
29379293_795151,0,0,0,0,0
29379293_795250,1,1,1,2,2
29379293_795252,1,1,1,2,2
29379295_1342723,0,0,0,0,0
29379295_1342798,0,0,0,0,0
29379295_648767,2,2,2,2,2
29379295_648776,2,2,2,2,2
29379295_648793,2,2,2,2,2
29379295_648816,2,2,2,2,2
29379295_648818,2,2,2,2,2
29379295_648831,2,2,2,2,2
29379295_648841,2,2,2,2,2
29379296_299647,0,0,0,0,0
29379296_299666,0,0,0,0,0
29379296_299693,1,0,0,0,0
29379296_300386,1,1,0,0,0
29379296_300463,0,0,0,0,0
29379296_56268,1,1,2,2,2
29379296_56283,0,0,0,0,0
29379296_56417,1,1,1,1,1
29379296_56425,0,0,0,0,0
29379296_56474,2,2,2,2,2
29379296_626330,1,1,0,0,0
29379296_626361,1,0,0,0,0
29379296_626365,1,1,0,0,0
29379296_626408,1,1,0,0,0
29379296_626465,1,1,0,0,0
29379296_626469,1,1,0,0,0
29379297_206381,1,1,0,0,0
29379297_206382,0,0,0,0,0
29379297_206384,0,0,0,0,0
29379297_206386,0,0,0,0,0
29379297_276274,0,0,0,0,0
29379297_276290,0,0,0,0,0
29379297_276292,1,1,2,2,2
29379297_276311,1,1,2,2,2
29379297_276317,1,1,2,2,2
29379297_276337,1,1,2,2,2
29379301_1346776,1,1,0,0,0
29379301_1346838,1,1,0,0,0
29379301_1346842,0,0,0,0,0
29379301_1346993,1,1,0,0,0
29379301_1347002,1,1,0,0,0
29379302_30666,0,0,0,0,0
29379302_45260,0,0,0,0,0
29379302_45271,0,0,0,0,0
29379302_45343,0,0,0,0,0
29379302_45433,0,0,0,0,0
29379302_458415,2,2,2,2,2
29379302_458416,2,2,2,2,2
29379304_1173428,2,2,2,2,2
29379304_1582191,0,0,0,0,0
29379304_1582211,2,2,2,2,2
29379304_1680048,0,0,0,0,0
29379304_1680049,2,2,2,2,2
29379304_1680058,0,0,0,0,0
29379304_1680059,2,2,2,2,2
29379304_1680362,2,2,2,2,2
29379304_1746174,2,2,2,2,2
29379304_3109916,1,1,1,0,0
29379304_325156,1,1,1,2,2
29379304_325200,1,2,2,2,2
29379304_325201,1,2,2,2,2
29379304_325226,1,2,2,2,2
29379304_325227,1,2,2,2,2
29379304_325273,1,1,1,2,2
29379304_326056,1,1,1,2,2
29379304_3659428,2,2,2,2,2
29379304_3659539,1,1,1,0,0
29379304_4230511,0,0,0,0,0
29379304_4301594,0,0,0,0,0
29379305_91874,1,2,2,2,2
29379305_91912,1,1,1,1,2
29379305_91936,1,1,1,1,2
29379305_92035,0,0,0,0,0
29379305_92040,0,0,0,0,0
29379305_92046,1,1,1,1,2
29379305_92420,0,0,0,0,0
29379305_92432,0,0,0,0,0
29379306_523392,2,2,2,2,2
29379306_523463,2,2,2,2,2
29379306_523468,0,0,0,0,0
29379310_110005,1,0,0,0,0
29379310_110055,0,0,0,0,0
29379310_110056,1,0,0,0,0
29379311_1155458,1,0,0,0,0
29379311_1178982,1,0,0,0,0
29379311_1424644,0,0,0,0,0
29379313_4729,1,1,1,1,1
29379313_4731,1,1,1,1,1
29379313_4744,1,1,1,1,1
29379313_4747,1,1,1,1,1
29379313_4800,1,1,1,1,1
29379313_4849,1,1,1,1,1
29379313_4853,1,1,1,1,1
29379313_4875,1,1,1,1,1
29379313_4880,1,1,1,1,1
29379313_4882,1,1,1,1,1
29379314_1780001,0,0,0,0,0
29379314_1780046,1,0,0,0,0
29379314_1780076,1,1,0,0,0
29379314_1781068,1,1,0,0,0
29379314_1781458,1,1,0,0,0
29379314_2362584,1,1,0,0,0
29379314_2362622,1,1,0,0,0
29379314_2362657,0,0,0,0,0
29379314_2362660,0,0,0,0,0
29379314_2362685,1,2,2,2,2
29379314_2362686,0,0,0,0,0
29379314_2362693,0,0,0,0,0
29379314_2362696,0,0,0,0,0
29379314_2362828,1,1,0,0,0
29379314_2362844,0,0,0,0,0
29379314_2362884,0,0,0,0,0
29379314_2362964,1,1,0,0,0
29379314_2370920,0,0,0,0,0
29379314_2370979,0,0,0,0,0
29379314_2371008,0,0,0,0,0
29379314_2371524,1,0,0,0,0
29379314_2371625,1,1,0,0,0
29379314_2719792,1,1,0,0,0
29379314_2732736,1,1,0,0,0
29379314_2732741,1,1,0,0,0
29379314_2763441,1,0,0,0,0
29379314_2763514,1,1,0,0,0
29379314_752482,2,2,2,2,2
29379314_752483,2,2,2,2,2
29379314_77823,1,1,2,2,2
29379314_959555,2,2,2,2,2
29379314_959590,0,0,0,0,0
29379314_959597,0,0,0,0,0
29379314_959641,0,0,0,0,0
29379319_757474,1,1,1,2,2
29379319_757477,0,0,0,0,0
29379319_757507,2,2,2,2,2
29379319_757520,1,1,1,2,2
29379319_757546,1,1,1,2,2
29379319_757580,1,1,1,2,2
29379319_757597,1,1,1,2,2
29379319_757600,1,1,1,2,2
29379319_792765,1,1,1,2,2
29379319_792769,1,1,1,0,0
29379319_792853,0,0,0,0,0
29379319_793019,1,1,1,2,2
29379319_793023,1,1,1,2,2
29379319_793079,1,1,1,0,0
29379319_793112,1,1,1,2,2
29379319_793195,1,1,1,0,0
29379320_472556,0,0,0,0,0
29379320_472588,0,0,0,0,0
29379321_1141021,0,0,0,0,0
29379321_1537192,0,0,0,0,0
29379321_1537197,0,0,0,0,0
29379321_1537204,0,0,0,0,0
29379321_1537211,0,0,0,0,0
29379321_1537234,0,0,0,0,0
29379321_212295,0,0,0,0,0
29379321_212297,0,0,0,0,0
29379321_212299,0,0,0,0,0
29379321_212302,0,0,0,0,0
29379321_212304,0,0,0,0,0
29379321_544442,0,0,0,0,0
29379324_2088411,0,0,0,0,0
29379325_168512,1,1,1,2,2
29379325_168520,0,0,0,0,0
29379326_78036,1,1,2,2,2
29379326_78094,1,1,2,2,2
29379326_78420,0,0,0,0,0
29379326_78422,1,1,2,2,2
29379326_78666,1,2,2,2,2
29379327_104293,0,0,0,0,0
29379328_2791338,1,0,0,0,0
29379328_324819,0,0,0,0,0
29379334_300935,1,1,1,0,0
29379334_300976,1,1,1,0,0
29379337_2433826,2,2,2,2,2
29379337_2921077,0,0,0,0,0
29379337_3032538,0,0,0,0,0
29379337_3177822,0,0,0,0,0
29379337_3205768,2,2,2,2,2
29379337_3207247,0,0,0,0,0
29379337_3207319,0,0,0,0,0
29379337_3939505,1,1,0,0,0
29379337_3939905,1,0,0,0,0
29379337_4212130,1,1,0,0,0
29379337_4212242,0,0,0,0,0
29379337_4212304,1,1,0,0,0
29379337_4212307,0,0,0,0,0
29379337_4214525,1,1,0,0,0
29379337_4214526,1,1,0,0,0
29379337_4214595,1,1,0,0,0
29379337_4214596,1,1,0,0,0
29379337_4217246,0,0,0,0,0
29379337_4217252,0,0,0,0,0
29379337_4217315,1,0,0,0,0
29379337_4217347,1,0,0,0,0
29379337_598890,0,0,0,0,0
29379339_1420133,2,2,2,2,2
29379339_1420156,0,0,0,0,0
29379339_1420197,0,0,0,0,0
29379339_2664079,0,0,0,0,0
29379339_298767,2,2,2,2,2
29379339_3963150,0,0,0,0,0
29379339_3963253,0,0,0,0,0
29379339_4579963,0,0,0,0,0
29379339_4713483,2,2,2,2,2
29379339_4989211,2,2,2,2,2
29379339_539332,2,2,2,2,2
29379339_5476469,2,2,2,2,2
29379339_5476470,2,2,2,2,2
29379339_5476507,2,2,2,2,2
29379342_421098,1,1,1,2,2
29379342_4325,1,1,1,2,2
29379342_834255,0,0,0,0,0
29379342_834256,0,0,0,0,0
29379342_834357,0,0,0,0,0
29379342_834403,0,0,0,0,0
29379342_834412,0,0,0,0,0
29379342_834413,0,0,0,0,0
29379342_834475,1,1,1,0,0
29379342_834495,0,0,0,0,0
29379342_834496,0,0,0,0,0
29379343_1098615,0,0,0,0,0
29379343_1098621,2,2,2,2,2
29379343_12279,1,2,2,2,2
29379343_15731,2,2,2,2,2
29379343_576575,1,0,0,0,0
29379343_623502,1,0,0,0,0
29379343_623585,1,0,0,0,0
29379343_735339,0,0,0,0,0
29379343_735372,0,0,0,0,0
29379343_735412,0,0,0,0,0
29379343_735473,0,0,0,0,0
29379343_735475,0,0,0,0,0
29379343_735500,0,0,0,0,0
29379343_748270,0,0,0,0,0
29379343_748356,0,0,0,0,0
29379343_748405,0,0,0,0,0
29379343_751007,0,0,0,0,0
29379343_753824,1,0,0,0,0
29379343_753837,1,0,0,0,0
29379343_753843,1,0,0,0,0
29379343_753845,1,0,0,0,0
29379343_753852,1,0,0,0,0
29379343_753854,1,0,0,0,0
29379343_753873,1,0,0,0,0
29379343_753875,1,0,0,0,0
