,6_1-F,611-S1,611-1-S2,611-11-S3,611-111-S4
29380025_1003233,0,0,0,0,0
29380025_1006931,0,0,0,0,0
29380025_1006932,0,0,0,0,0
29380025_1006974,0,0,0,0,0
29380025_1140260,0,0,0,0,0
29380025_200693,0,0,0,0,0
29380025_200723,0,0,0,0,0
29380025_200774,0,0,0,0,0
29380025_200790,0,0,0,0,0
29380025_200986,0,0,0,0,0
29380025_201514,0,0,0,0,0
29380025_201587,0,0,0,0,0
29380025_54060,0,0,0,0,0
29380027_1858419,0,0,0,0,0
29380027_3731107,1,2,2,2,2
29380027_3731134,0,0,0,0,0
29380027_3731176,2,2,2,2,2
29380027_3731204,0,0,0,0,0
29380027_4087427,1,1,1,2,2
29380027_4087440,1,1,1,2,2
29380027_4087511,1,1,1,1,1
29380027_4087532,1,1,1,1,1
29380027_4087586,0,0,0,0,0
29380027_4087589,0,0,0,0,0
29380027_4087590,1,1,1,2,2
29380027_4087599,0,0,0,0,0
29380027_553324,2,2,2,2,2
29380027_553462,2,2,2,2,2
29380027_967191,2,2,2,2,2
29380027_992430,1,1,1,0,0
29380029_1074163,0,0,0,0,0
29380029_1074191,0,0,0,0,0
29380029_1074218,0,0,0,0,0
29380029_1074292,0,0,0,0,0
29380029_1074850,0,0,0,0,0
29380029_1706738,0,0,0,0,0
29380029_1706788,0,0,0,0,0
29380029_1706865,0,0,0,0,0
29380029_1744585,0,0,0,0,0
29380029_1744672,0,0,0,0,0
29380029_1745933,0,0,0,0,0
29380029_1745938,0,0,0,0,0
29380029_1745957,0,0,0,0,0
29380029_1982683,0,0,0,0,0
29380029_1982723,0,0,0,0,0
29380029_1982724,0,0,0,0,0
29380029_1982758,0,0,0,0,0
29380029_319279,1,2,2,2,2
29380029_320768,1,2,2,2,2
29380029_320796,1,2,2,2,2
29380029_320911,1,2,2,2,2
29380029_321027,1,2,2,2,2
29380029_321037,1,2,2,2,2
29380029_321065,1,2,2,2,2
29380029_412222,2,2,2,2,2
29380029_493584,2,2,2,2,2
29380029_493613,2,2,2,2,2
29380029_507233,1,2,2,2,2
29380029_507245,1,2,2,2,2
29380029_507475,1,2,2,2,2
29380029_60872,1,2,2,2,2
29380029_63437,1,2,2,2,2
29380029_63514,1,2,2,2,2
29380029_684380,1,0,0,0,0
29380029_684471,1,0,0,0,0
29380029_722708,0,0,0,0,0
29380029_722734,1,2,2,2,2
29380029_722771,0,0,0,0,0
29380029_903150,0,0,0,0,0
29380029_903176,0,0,0,0,0
29380035_205294,0,0,0,0,0
29380035_205334,0,0,0,0,0
29380035_220025,0,0,0,0,0
29380035_220134,0,0,0,0,0
29380035_514105,0,0,0,0,0
29380036_1264976,0,0,0,0,0
29380036_1264977,0,0,0,0,0
29380036_1490396,1,0,0,0,0
29380036_1490402,0,0,0,0,0
29380036_1557167,0,0,0,0,0
29380036_1557220,0,0,0,0,0
29380036_1557229,0,0,0,0,0
29380036_1557257,1,0,0,0,0
29380036_1557276,0,0,0,0,0
29380036_1557338,0,0,0,0,0
29380036_1557383,0,0,0,0,0
29380036_1557384,1,0,0,0,0
29380036_1557398,0,0,0,0,0
29380036_1625252,1,0,0,0,0
29380036_1625361,1,0,0,0,0
29380036_628608,0,0,0,0,0
29380039_503261,1,1,2,2,2
29380039_503357,0,0,0,0,0
29380040_83590,1,0,0,0,0
29380040_83669,1,0,0,0,0
29380041_100153,2,2,2,2,2
29380041_100203,0,0,0,0,0
29380041_100204,0,0,0,0,0
29380041_344937,2,2,2,2,2
29380041_409711,2,2,2,2,2
29380041_409770,2,2,2,2,2
29380041_409786,2,2,2,2,2
29380041_409801,2,2,2,2,2
29380041_421457,0,0,0,0,0
29380041_421491,2,2,2,2,2
29380041_421520,2,2,2,2,2
29380041_421569,0,0,0,0,0
29380041_56642,2,2,2,2,2
29380041_56653,2,2,2,2,2
29380041_56756,0,0,0,0,0
29380041_56781,0,0,0,0,0
29380041_56974,2,2,2,2,2
29380041_58393,2,2,2,2,2
29380041_58423,2,2,2,2,2
29380043_101706,0,0,0,0,0
29380043_101827,0,0,0,0,0
29380043_103126,0,0,0,0,0
29380043_103634,0,0,0,0,0
29380043_103724,1,0,0,0,0
29380043_103726,0,0,0,0,0
29380043_103743,0,0,0,0,0
29380043_103747,0,0,0,0,0
29380043_103793,0,0,0,0,0
29380043_103798,1,0,0,0,0
29380043_103805,1,0,0,0,0
29380043_103809,1,1,1,1,0
29380043_103819,0,0,0,0,0
29380043_103829,1,1,1,1,1
29380043_103835,0,0,0,0,0
29380043_103840,0,0,0,0,0
29380043_103844,1,1,1,1,1
29380043_103852,0,0,0,0,0
29380043_103853,0,0,0,0,0
29380043_103870,0,0,0,0,0
29380045_409228,0,0,0,0,0
29380045_409280,0,0,0,0,0
29380045_409331,0,0,0,0,0
29380045_410861,0,0,0,0,0
29380045_411103,1,0,0,0,0
29380045_411133,0,0,0,0,0
29380045_411149,1,0,0,0,0
29380045_411184,0,0,0,0,0
29380045_426848,0,0,0,0,0
29380045_426853,0,0,0,0,0
29380045_426931,0,0,0,0,0
29380045_439298,0,0,0,0,0
29380045_439305,0,0,0,0,0
29380045_440714,0,0,0,0,0
29380045_440768,0,0,0,0,0
29380045_440773,0,0,0,0,0
29380045_440774,0,0,0,0,0
29380045_440834,0,0,0,0,0
29380045_482397,0,0,0,0,0
29380045_482474,0,0,0,0,0
29380045_482492,0,0,0,0,0
29380045_528793,0,0,0,0,0
29380045_572974,0,0,0,0,0
29380045_573110,1,0,0,0,0
29380045_573143,1,0,0,0,0
29380045_573178,1,0,0,0,0
29380045_573212,1,0,0,0,0
29380045_573213,1,0,0,0,0
29380045_573255,0,0,0,0,0
29380045_574341,0,0,0,0,0
29380045_574365,0,0,0,0,0
29380045_574413,0,0,0,0,0
29380045_596698,1,0,0,0,0
29380045_597868,0,0,0,0,0
29380045_597985,0,0,0,0,0
29380045_598030,0,0,0,0,0
29380045_598160,0,0,0,0,0
29380045_598162,0,0,0,0,0
29380045_598170,0,0,0,0,0
29380046_2848644,1,1,0,0,0
29380046_2848735,0,0,0,0,0
29380046_2848846,1,1,0,0,0
29380046_2848857,1,1,0,0,0
29380046_300192,0,0,0,0,0
29380047_109787,2,2,2,2,2
29380047_109880,2,2,2,2,2
29380047_1335339,1,2,2,2,2
29380047_227808,1,2,2,2,2
29380047_2595546,0,0,0,0,0
29380047_2595608,2,2,2,2,2
29380047_383648,0,0,0,0,0
29380047_383701,0,0,0,0,0
29380047_384201,2,2,2,2,2
29380047_384202,2,2,2,2,2
29380047_413744,1,2,2,2,2
29380047_413747,1,2,2,2,2
29380047_413803,1,2,2,2,2
29380047_413804,1,2,2,2,2
29380047_413851,2,2,2,2,2
29380047_413860,2,2,2,2,2
29380048_1302257,0,0,0,0,0
29380048_1302299,0,0,0,0,0
29380048_1302339,0,0,0,0,0
29380048_1799795,0,0,0,0,0
29380048_1799803,0,0,0,0,0
29380049_4164007,1,0,0,0,0
29380049_4164140,1,0,0,0,0
29380049_4164183,1,0,0,0,0
29380049_4291186,1,0,0,0,0
29380049_4291214,0,0,0,0,0
29380049_4291217,0,0,0,0,0
29380049_5181874,1,0,0,0,0
29380049_5181939,1,0,0,0,0
29380049_5181966,1,0,0,0,0
29380050_429295,2,2,2,2,2
29380050_696290,1,2,2,2,2
29380050_909442,0,0,0,0,0
29380050_912969,0,0,0,0,0
29380051_1246539,0,0,0,0,0
29380051_1504831,1,0,0,0,0
29380051_1504999,0,0,0,0,0
29380051_2535002,2,2,2,2,2
29380051_2536141,0,0,0,0,0
29380051_2536172,2,2,2,2,2
29380053_146216,0,0,0,0,0
29380053_244820,0,0,0,0,0
29380053_244845,0,0,0,0,0
29380053_244912,0,0,0,0,0
29380053_244913,0,0,0,0,0
29380055_415915,1,1,1,1,1
29380055_415929,1,1,1,1,1
29380055_97702,1,1,1,1,1
29380057_130354,0,0,0,0,0
29380057_130374,0,0,0,0,0
29380057_130384,1,1,1,1,1
29380057_130385,1,1,1,1,1
29380057_130396,1,1,1,1,1
29380057_130432,1,1,1,1,1
29380057_130434,1,1,1,1,1
29380057_130440,1,1,1,1,1
29380057_130445,1,1,1,1,1
29380057_130455,1,1,2,2,2
29380057_130463,1,1,1,1,1
29380057_130467,1,1,1,1,0
29380057_130522,1,0,0,0,0
29380057_130524,1,0,0,0,0
29380058_1261686,2,2,2,2,2
29380058_165885,0,0,0,0,0
29380058_166224,0,0,0,0,0
29380058_166283,0,0,0,0,0
29380060_1526143,0,0,0,0,0
29380060_1526144,0,0,0,0,0
29380060_1526154,0,0,0,0,0
29380060_1526202,0,0,0,0,0
29380060_1526226,0,0,0,0,0
29380060_1526274,0,0,0,0,0
29380060_722685,0,0,0,0,0
29380060_722713,0,0,0,0,0
29380060_722727,0,0,0,0,0
29380060_723669,1,1,1,0,0
29380060_723725,0,0,0,0,0
29380061_811372,1,0,0,0,0
29380062_2368802,0,0,0,0,0
29380062_2368865,0,0,0,0,0
29380062_2369989,0,0,0,0,0
29380062_2371553,0,0,0,0,0
29380062_2383844,0,0,0,0,0
29380062_2384545,0,0,0,0,0
29380062_2386102,0,0,0,0,0
29380062_767327,1,1,0,0,0
29380062_767405,1,1,0,0,0
29380062_767732,1,1,0,0,0
29380062_769918,1,1,0,0,0
29380062_771812,1,1,0,0,0
29380065_1066986,0,0,0,0,0
29380065_1066990,0,0,0,0,0
29380065_1071027,0,0,0,0,0
29380065_1071152,0,0,0,0,0
29380065_1074017,0,0,0,0,0
29380065_1383655,0,0,0,0,0
29380065_1498317,0,0,0,0,0
29380065_1498371,0,0,0,0,0
29380065_1498724,0,0,0,0,0
29380065_1498791,1,1,1,NA,NA
29380066_328827,0,0,0,0,0
29380066_328833,1,1,1,1,1
29380066_328946,1,1,1,1,1
29380066_329035,1,1,1,1,1
29380066_329058,0,0,0,0,0
29380066_329102,1,1,1,1,1
29380066_329111,1,1,1,1,1
29380066_333731,0,0,0,0,0
29380068_309348,1,0,0,0,0
29380068_309356,1,0,0,0,0
29380068_696549,1,1,2,2,2
29380068_696572,0,0,0,0,0
29380068_696606,0,0,0,0,0
29380068_696612,1,1,2,2,2
29380068_887951,1,1,2,2,2
29380072_211361,1,1,1,1,0
29380072_211375,1,1,1,1,0
29380072_211386,1,1,1,1,0
29380072_211401,1,1,1,1,0
29380075_1000021,2,2,2,2,2
29380075_622277,0,0,0,0,0
29380075_622281,1,2,2,2,2
29380075_622504,1,2,2,2,2
29380075_683793,2,2,2,2,2
29380075_712589,1,2,2,2,2
29380075_712712,0,0,0,0,0
29380075_951877,1,2,2,2,2
29380075_953380,1,2,2,2,2
29380075_999792,0,0,0,0,0
29380075_999933,0,0,0,0,0
29380075_999940,1,2,2,2,2
29380076_82055,0,0,0,0,0
29380077_1336219,2,2,2,2,2
29380077_1336264,2,2,2,2,2
29380077_1336279,2,2,2,2,2
29380077_1336285,2,2,2,2,2
29380077_1336339,2,2,2,2,2
29380077_1336346,2,2,2,2,2
29380077_1336396,2,2,2,2,2
29380077_1336397,2,2,2,2,2
29380077_1336431,2,2,2,2,2
29380077_1336827,2,2,2,2,2
29380077_1336835,2,2,2,2,2
29380077_1336836,2,2,2,2,2
29380077_1336871,2,2,2,2,2
29380077_1336872,2,2,2,2,2
29380077_1336884,2,2,2,2,2
29380077_1336914,2,2,2,2,2
29380077_1336956,2,2,2,2,2
29380077_1344163,1,0,0,0,0
29380077_1344190,1,0,0,0,0
29380077_1344193,1,0,0,0,0
29380077_1344196,0,0,0,0,0
29380077_1344202,0,0,0,0,0
29380077_1344211,0,0,0,0,0
29380077_1344214,2,2,2,2,2
29380077_1344220,1,0,0,0,0
29380077_1344229,1,0,0,0,0
29380077_1344311,2,2,2,2,2
29380077_1344329,2,2,2,2,2
29380077_1345698,2,2,2,2,2
29380077_1345741,2,2,2,2,2
29380077_1345752,2,2,2,2,2
29380077_1345753,2,2,2,2,2
29380077_1345813,0,0,0,0,0
29380077_1345827,2,2,2,2,2
29380077_1345836,2,2,2,2,2
29380077_1345844,2,2,2,2,2
29380077_1345850,2,2,2,2,2
29380077_1345862,2,2,2,2,2
29380078_1170793,1,0,0,0,0
29380084_551204,0,0,0,0,0
29380084_551222,0,0,0,0,0
29380086_221116,0,0,0,0,0
29380086_480867,0,0,0,0,0
29380087_230341,0,0,0,0,0
29380087_230385,0,0,0,0,0
29380087_230406,1,0,0,0,0
29380087_230478,1,0,0,0,0
29380087_230736,1,0,0,0,0
29380087_230886,1,0,0,0,0
29380087_235195,0,0,0,0,0
29380087_235196,1,0,0,0,0
29380087_235287,0,0,0,0,0
29380087_646964,0,0,0,0,0
29380089_162717,1,1,0,0,0
29380089_162721,0,0,0,0,0
29380089_162726,0,0,0,0,0
29380089_162728,1,1,0,0,0
29380089_162739,1,1,0,0,0
29380089_162788,1,1,1,1,0
29380089_162798,1,1,1,1,0
29380089_162802,0,0,0,0,0
29380089_162829,1,1,1,1,1
29380089_162864,1,1,1,0,0
29380089_162865,1,1,1,0,0
29380089_162883,1,1,1,1,1
29380090_1084464,1,1,1,2,2
29380090_1450293,0,0,0,0,0
29380090_1450347,0,0,0,0,0
29380090_1452004,0,0,0,0,0
29380090_1452008,0,0,0,0,0
29380090_1452022,0,0,0,0,0
29380090_1452084,0,0,0,0,0
29380090_1452157,0,0,0,0,0
29380090_1453626,0,0,0,0,0
29380090_1463843,0,0,0,0,0
29380090_1516473,0,0,0,0,0
29380090_377749,0,0,0,0,0
29380090_377820,1,1,1,0,0
29380090_377831,1,1,1,0,0
29380090_377838,1,1,1,0,0
29380090_938521,1,1,1,2,2
29380091_108043,1,1,1,2,2
29380091_108058,1,1,1,2,2
29380093_1132233,0,0,0,0,0
29380093_1180047,0,0,0,0,0
29380093_1207287,0,0,0,0,0
29380093_1207380,1,1,1,2,2
29380093_1207621,1,1,1,2,2
29380093_885633,1,1,1,2,2
29380093_885692,1,1,1,2,2
29380093_891762,1,1,1,2,2
29380093_891863,0,0,0,0,0
29380093_891916,1,1,1,2,2
29380093_920586,1,1,1,2,2
29380093_920685,1,1,1,2,2
29380093_920698,0,0,0,0,0
29380093_924075,0,0,0,0,0
29380094_524889,2,2,2,2,2
29380094_525537,1,2,2,2,2
29380094_580572,1,2,2,2,2
29380094_580758,1,2,2,2,2
29380096_181589,0,0,0,0,0
29380096_181617,2,2,2,2,2
29380096_181636,2,2,2,2,2
29380096_258594,1,0,0,0,0
29380096_258627,1,0,0,0,0
29380096_258671,1,0,0,0,0
29380096_258676,1,0,0,0,0
29380096_258680,1,0,0,0,0
29380096_258686,1,0,0,0,0
29380096_258691,1,0,0,0,0
29380096_258695,1,0,0,0,0
29380096_258697,1,0,0,0,0
29380096_258775,0,0,0,0,0
29380096_258776,0,0,0,0,0
29380100_2002345,0,0,0,0,0
29380100_2002398,0,0,0,0,0
29380100_2002423,0,0,0,0,0
29380100_907449,1,1,2,2,2
29380102_332375,1,0,0,0,0
29380102_332626,1,0,0,0,0
29380102_332666,1,0,0,0,0
29380102_332715,1,0,0,0,0
29380102_422447,1,0,0,0,0
29380102_422495,1,0,0,0,0
29380102_483706,1,0,0,0,0
29380102_483734,0,0,0,0,0
29380102_483812,1,0,0,0,0
29380102_483834,1,0,0,0,0
29380102_505951,1,0,0,0,0
29380102_514490,1,0,0,0,0
29380102_514528,1,0,0,0,0
29380102_514603,1,0,0,0,0
29380102_537709,1,0,0,0,0
29380102_537973,1,0,0,0,0
29380102_538016,0,0,0,0,0
29380102_583979,1,0,0,0,0
29380102_682743,1,0,0,0,0
29380102_682761,1,0,0,0,0
29380102_682794,1,0,0,0,0
29380102_682865,1,0,0,0,0
29380102_682907,0,0,0,0,0
29380102_940100,2,2,2,2,2
29380102_940121,0,0,0,0,0
29380102_940388,0,0,0,0,0
29380102_971379,0,0,0,0,0
29380102_971477,0,0,0,0,0
29380102_971499,0,0,0,0,0
29380102_971608,0,0,0,0,0
29380103_385789,2,2,2,2,2
29380105_126061,0,0,0,0,0
29380105_270198,0,0,0,0,0
29380105_270231,0,0,0,0,0
29380105_270255,0,0,0,0,0
29380105_337185,0,0,0,0,0
29380105_337237,0,0,0,0,0
29380105_378909,0,0,0,0,0
29380105_379021,0,0,0,0,0
29380105_478395,0,0,0,0,0
29380105_478491,0,0,0,0,0
29380105_553161,0,0,0,0,0
29380105_553227,0,0,0,0,0
29380105_577248,0,0,0,0,0
29380105_577279,0,0,0,0,0
29380108_1777652,0,0,0,0,0
29380109_1261664,1,0,0,0,0
29380109_1261672,1,0,0,0,0
29380109_1331582,0,0,0,0,0
29380109_1331619,1,0,0,0,0
29380109_1331706,1,0,0,0,0
29380109_1544221,0,0,0,0,0
29380109_1544310,1,0,0,0,0
29380109_1548861,0,0,0,0,0
29380109_1548868,0,0,0,0,0
29380109_1548885,0,0,0,0,0
29380109_1548902,0,0,0,0,0
29380111_302644,0,0,0,0,0
29380111_302776,2,2,2,2,2
29380111_439803,0,0,0,0,0
29380111_439919,0,0,0,0,0
29380111_439972,0,0,0,0,0
29380111_440064,0,0,0,0,0
29380112_104541,1,1,1,1,1
29380112_104545,0,0,0,0,0
29380112_104597,1,1,1,1,1
29380112_104607,0,0,0,0,0
29380112_104613,1,1,1,1,0
29380112_104615,1,0,0,0,0
29380112_104630,1,0,0,0,0
29380112_104646,1,1,1,1,1
29380112_104648,0,0,0,0,0
29380112_104662,1,1,1,1,1
29380112_104664,0,0,0,0,0
29380112_104665,1,1,1,1,1
29380112_104693,1,1,1,1,1
29380112_104704,1,0,0,0,0
29380112_104708,1,0,0,0,0
29380112_104713,1,2,2,2,2
29380112_104749,1,0,0,0,0
29380112_519939,1,2,2,2,2
29380112_557440,0,0,0,0,0
29380112_557561,1,2,2,2,2
29380113_1061894,0,0,0,0,0
29380113_1061926,0,0,0,0,0
29380113_1061948,0,0,0,0,0
29380113_1061956,0,0,0,0,0
29380113_1061969,0,0,0,0,0
29380113_1061979,0,0,0,0,0
29380113_1061989,0,0,0,0,0
29380113_1062028,0,0,0,0,0
29380113_1062038,0,0,0,0,0
29380113_1461273,0,0,0,0,0
29380113_1461274,0,0,0,0,0
29380113_1462093,0,0,0,0,0
29380113_1462379,2,2,2,2,2
29380113_1462580,0,0,0,0,0
29380113_627141,0,0,0,0,0
29380113_627173,0,0,0,0,0
29380113_627192,0,0,0,0,0
29380113_627200,0,0,0,0,0
29380113_627252,0,0,0,0,0
29380113_680288,0,0,0,0,0
29380113_680289,0,0,0,0,0
29380113_680355,0,0,0,0,0
29380113_680437,0,0,0,0,0
29380113_680441,0,0,0,0,0
29380113_680443,0,0,0,0,0
29380113_680462,0,0,0,0,0
29380113_680466,0,0,0,0,0
29380113_680473,0,0,0,0,0
29380113_680478,0,0,0,0,0
29380113_680483,0,0,0,0,0
29380114_10017817,1,1,1,0,0
29380114_10017861,1,1,1,1,2
29380114_10017913,1,1,1,1,1
29380114_2323189,0,0,0,0,0
29380114_2845321,0,0,0,0,0
29380114_2845327,2,2,2,2,2
29380114_2845338,0,0,0,0,0
29380114_2845392,2,2,2,2,2
29380114_2845441,0,0,0,0,0
29380114_3547250,0,0,0,0,0
29380114_3547268,0,0,0,0,0
29380114_3547298,0,0,0,0,0
29380114_3547334,0,0,0,0,0
29380114_3547342,0,0,0,0,0
29380114_3547343,0,0,0,0,0
29380114_3547366,0,0,0,0,0
29380114_452364,0,0,0,0,0
29380114_452428,0,0,0,0,0
29380114_452451,0,0,0,0,0
29380114_452453,1,1,1,1,1
29380114_452480,1,1,1,1,1
29380114_7100741,0,0,0,0,0
29380114_7101469,0,0,0,0,0
29380114_7101495,0,0,0,0,0
29380114_7101496,0,0,0,0,0
29380114_7101561,0,0,0,0,0
29380114_8141814,0,0,0,0,0
29380114_8141851,0,0,0,0,0
29380114_8141941,0,0,0,0,0
29380114_8141962,0,0,0,0,0
29380114_8409180,1,1,1,1,0
29380115_575744,1,1,1,1,1
29380115_575817,1,1,1,1,1
29380115_575824,1,1,1,1,1
29380115_575890,1,1,1,1,2
29380115_575904,1,1,1,1,0
29380115_575910,1,1,1,1,0
29380115_575913,1,1,1,1,0
29380115_575915,1,1,1,1,0
29380115_577791,1,1,0,0,0
29380115_577800,1,1,1,1,1
29380115_577812,1,1,1,1,1
29380115_577813,1,1,1,1,1
29380115_577833,0,0,0,0,0
29380115_577917,2,2,2,2,2
29380115_96825,0,0,0,0,0
29380115_96888,1,0,0,0,0
29380115_98230,0,0,0,0,0
29380115_98234,0,0,0,0,0
29380115_98245,0,0,0,0,0
29380115_98278,0,0,0,0,0
29380115_98287,0,0,0,0,0
29380116_1215872,0,0,0,0,0
29380116_137875,1,2,2,2,2
29380116_137905,1,2,2,2,2
29380116_2168889,1,1,0,0,0
29380116_569157,0,0,0,0,0
29380116_569176,0,0,0,0,0
29380116_569296,0,0,0,0,0
29380116_579221,0,0,0,0,0
29380116_579325,0,0,0,0,0
29380117_1643042,1,0,0,0,0
29380117_1643044,0,0,0,0,0
29380117_1643055,0,0,0,0,0
29380117_1643162,0,0,0,0,0
29380117_1643182,0,0,0,0,0
29380117_1643191,0,0,0,0,0
29380117_1643197,0,0,0,0,0
29380117_1643219,0,0,0,0,0
29380117_1643239,0,0,0,0,0
29380117_1643273,0,0,0,0,0
29380117_361127,0,0,0,0,0
29380117_456484,2,2,2,2,2
29380117_641339,0,0,0,0,0
29380117_663386,0,0,0,0,0
29380117_680260,0,0,0,0,0
29380117_680309,0,0,0,0,0
29380117_680311,0,0,0,0,0
29380118_2311337,0,0,0,0,0
29380118_2618411,1,1,1,0,0
29380118_2618416,1,1,1,1,0
29380118_2618448,1,1,1,1,1
29380118_2618467,1,1,1,1,1
29380118_2618483,1,1,1,1,1
29380118_2618487,1,1,1,1,1
29380118_2618505,1,1,1,1,1
29380118_2618528,0,0,0,0,0
29380118_2618529,1,1,1,1,0
29380118_2618531,1,1,1,1,1
29380118_2618532,0,0,0,0,0
29380118_2618544,1,1,1,1,1
29380118_2618545,1,1,1,0,0
29380118_2618554,0,0,0,0,0
29380118_2618555,0,0,0,0,0
29380118_2618583,1,0,0,0,0
29380118_2618592,0,0,0,0,0
29380118_2618608,1,1,0,0,0
29380118_2637955,0,0,0,0,0
29380118_2687793,0,0,0,0,0
29380118_3319389,0,0,0,0,0
29380118_705384,0,0,0,0,0
29380118_705471,0,0,0,0,0
29380118_736867,0,0,0,0,0
29380119_520088,1,0,0,0,0
29380121_136047,1,1,0,0,0
29380121_136388,0,0,0,0,0
29380121_153134,0,0,0,0,0
29380121_153180,1,1,0,0,0
29380121_153343,1,1,0,0,0
29380121_1709259,1,1,0,0,0
29380121_1709261,1,1,0,0,0
29380121_1709276,1,1,0,0,0
29380121_1709345,0,0,0,0,0
29380121_1709357,1,1,0,0,0
29380121_1709386,1,1,0,0,0
29380121_1709398,1,1,0,0,0
29380121_1709668,1,1,0,0,0
29380121_1709681,1,1,0,0,0
29380121_1709708,1,1,0,0,0
29380121_1709794,1,1,0,0,0
29380121_1709854,1,1,0,0,0
29380121_1709866,1,1,0,0,0
29380121_1727516,1,1,0,0,0
29380121_1727547,1,1,0,0,0
29380121_1727583,1,1,0,0,0
29380121_2855259,1,1,2,2,2
29380121_2855265,1,1,0,0,0
29380121_3192536,1,1,0,0,0
29380121_319289,0,0,0,0,0
29380121_3316503,1,1,1,1,1
29380121_3316515,1,1,1,1,0
29380121_3316521,1,1,1,1,1
29380121_3316531,1,1,1,1,1
29380121_3316556,1,1,1,0,0
29380121_3316565,1,1,1,1,0
29380121_3316566,1,1,1,1,1
29380121_3316568,1,1,1,1,1
29380121_3316590,1,1,1,1,1
29380121_3316612,1,1,1,1,1
29380121_3316634,1,1,1,1,1
29380121_3316662,0,0,0,0,0
29380121_4956048,0,0,0,0,0
29380121_4956054,1,1,2,2,2
29380121_4956071,1,1,2,2,2
29380121_4956089,0,0,0,0,0
29380121_5049550,0,0,0,0,0
29380121_5049611,0,0,0,0,0
29380121_5050843,0,0,0,0,0
29380121_5050855,0,0,0,0,0
29380121_5050930,0,0,0,0,0
29380123_384272,2,2,2,2,2
29380123_384452,0,0,0,0,0
29380128_1458623,1,1,1,1,2
29380128_1458654,2,2,2,2,2
29380128_1460030,1,1,1,1,0
29380129_1537424,0,0,0,0,0
29380129_1982945,0,0,0,0,0
29380129_1987409,1,1,0,0,0
29380129_2025890,0,0,0,0,0
29380129_209111,0,0,0,0,0
29380129_209151,0,0,0,0,0
29380129_349587,0,0,0,0,0
29380129_349638,0,0,0,0,0
29380129_349686,0,0,0,0,0
29380129_350969,0,0,0,0,0
29380129_351051,0,0,0,0,0
29380129_351071,0,0,0,0,0
29380129_351105,0,0,0,0,0
29380129_351471,0,0,0,0,0
29380129_352206,0,0,0,0,0
29380129_451906,1,1,0,0,0
29380130_271948,1,2,2,2,2
29380130_272004,1,2,2,2,2
29380130_272041,2,2,2,2,2
29380132_131820,0,0,0,0,0
29380132_131849,0,0,0,0,0
29380132_131864,1,0,0,0,0
29380132_131890,0,0,0,0,0
29380132_131912,0,0,0,0,0
29380132_131938,0,0,0,0,0
29380132_131939,0,0,0,0,0
29380132_131963,0,0,0,0,0
29380133_1029286,2,2,2,2,2
29380133_1143741,2,2,2,2,2
29380133_2692965,0,0,0,0,0
29380133_2693024,0,0,0,0,0
29380133_3902168,1,1,1,1,2
29380133_3902169,1,1,1,1,2
29380133_3903298,0,0,0,0,0
29380133_970986,0,0,0,0,0
29380133_971602,2,2,2,2,2
29380134_380640,2,2,2,2,2
29380134_380691,2,2,2,2,2
29380134_380744,0,0,0,0,0
29380134_389506,2,2,2,2,2
29380134_417954,2,2,2,2,2
29380134_418019,2,2,2,2,2
29380136_15246,1,1,1,1,1
29380136_15763,1,0,0,0,0
29380136_45160,1,0,0,0,0
29380136_45169,1,0,0,0,0
29380136_45202,1,2,2,2,2
29380136_45247,1,0,0,0,0
29380136_45253,1,0,0,0,0
29380136_45372,1,0,0,0,0
29380138_1129583,0,0,0,0,0
29380138_1129687,0,0,0,0,0
29380138_1129728,2,2,2,2,2
29380138_1129759,0,0,0,0,0
29380138_1702913,1,1,1,2,2
29380138_1702982,1,1,1,2,2
29380138_1702989,1,1,1,2,2
29380138_1764004,0,0,0,0,0
29380138_1764007,0,0,0,0,0
29380138_1765097,0,0,0,0,0
29380138_1765099,0,0,0,0,0
29380138_1765135,0,0,0,0,0
29380138_1765148,0,0,0,0,0
29380138_1810272,0,0,0,0,0
29380138_1976798,1,1,1,0,0
29380138_2001956,1,1,1,0,0
29380138_377385,0,0,0,0,0
29380138_377443,0,0,0,0,0
29380138_377482,0,0,0,0,0
29380138_380738,0,0,0,0,0
29380139_59520,1,1,2,2,2
29380141_1714193,0,0,0,0,0
29380141_277382,0,0,0,0,0
29380144_27522,0,0,0,0,0
29380144_27825,1,2,2,2,2
29380144_27898,0,0,0,0,0
29380148_1216571,1,1,1,2,2
29380148_1217003,1,1,1,2,2
29380148_1255101,1,1,1,2,2
29380148_1265664,1,1,1,2,2
29380148_1265737,0,0,0,0,0
29380148_1268264,1,1,1,2,2
29380148_1268321,0,0,0,0,0
29380148_1268762,1,1,1,2,2
29380148_1269289,1,1,1,2,2
29380148_1269370,0,0,0,0,0
29380148_1335597,0,0,0,0,0
29380148_134844,0,0,0,0,0
29380148_134845,0,0,0,0,0
29380148_134851,0,0,0,0,0
29380148_134853,0,0,0,0,0
29380148_134869,0,0,0,0,0
29380148_134875,0,0,0,0,0
29380148_134895,0,0,0,0,0
29380148_134898,0,0,0,0,0
29380148_134916,0,0,0,0,0
29380148_134929,0,0,0,0,0
29380148_134935,0,0,0,0,0
29380148_134944,0,0,0,0,0
29380148_134945,0,0,0,0,0
29380148_134956,0,0,0,0,0
29380148_134989,0,0,0,0,0
29380148_135008,1,1,1,2,2
29380148_1369054,1,1,1,2,2
29380148_1404185,1,1,1,2,2
