,6_1-F,611-S1,611-1-S2,611-11-S3,611-111-S4
29378907_126352,0,0,0,0,0
29378907_206181,0,0,0,0,0
29378907_206466,0,0,0,0,0
29378908_1496293,1,2,2,2,2
29378908_1754836,0,0,0,0,0
29378908_2188691,1,2,2,2,2
29378908_2188793,1,2,2,2,2
29378908_2189140,1,2,2,2,2
29378908_2189166,1,2,2,2,2
29378908_2200193,1,2,2,2,2
29378908_2200194,1,2,2,2,2
29378908_2200777,1,2,2,2,2
29378908_2251372,2,2,2,2,2
29378908_2251428,0,0,0,0,0
29378908_2414226,0,0,0,0,0
29378908_2414230,0,0,0,0,0
29378908_275378,2,2,2,2,2
29378908_275819,0,0,0,0,0
29378908_2946120,0,0,0,0,0
29378908_501167,1,2,2,2,2
29378908_501381,1,2,2,2,2
29378908_501473,1,2,2,2,2
29378908_501488,1,2,2,2,2
29378908_501804,1,2,2,2,2
29378908_63573,0,0,0,0,0
29378908_659308,0,0,0,0,0
29378908_659444,0,0,0,0,0
29378908_757046,0,0,0,0,0
29378908_757060,0,0,0,0,0
29378908_759209,0,0,0,0,0
29378908_781672,0,0,0,0,0
29378908_781725,0,0,0,0,0
29378908_832163,0,0,0,0,0
29378908_845092,0,0,0,0,0
29378908_845110,0,0,0,0,0
29378908_845160,0,0,0,0,0
29378908_895947,0,0,0,0,0
29378908_896026,0,0,0,0,0
29378909_1208387,0,0,0,0,0
29378909_1208453,0,0,0,0,0
29378909_1209477,0,0,0,0,0
29378909_1237913,0,0,0,0,0
29378909_1237939,0,0,0,0,0
29378909_2001903,1,1,0,0,0
29378909_2002212,1,1,0,0,0
29378909_2003278,1,0,0,0,0
29378909_2003329,1,0,0,0,0
29378909_2003450,1,1,0,0,0
29378909_2202555,0,0,0,0,0
29378909_2202613,1,1,0,0,0
29378909_2202652,0,0,0,0,0
29378910_332600,1,0,0,0,0
29378910_332675,1,0,0,0,0
29378910_332677,1,0,0,0,0
29378910_499907,0,0,0,0,0
29378910_548296,0,0,0,0,0
29378910_571125,0,0,0,0,0
29378910_841857,0,0,0,0,0
29378910_842106,0,0,0,0,0
29378910_842108,0,0,0,0,0
29378910_842113,0,0,0,0,0
29378910_843962,0,0,0,0,0
29378910_844048,0,0,0,0,0
29378910_844054,0,0,0,0,0
29378910_844233,0,0,0,0,0
29378910_844259,0,0,0,0,0
29378910_844260,0,0,0,0,0
29378910_844392,0,0,0,0,0
29378910_844431,0,0,0,0,0
29378910_846367,0,0,0,0,0
29378910_846386,0,0,0,0,0
29378910_846466,0,0,0,0,0
29378910_846492,0,0,0,0,0
29378910_846594,0,0,0,0,0
29378910_846729,0,0,0,0,0
29378911_652941,0,0,0,0,0
29378911_653090,0,0,0,0,0
29378911_653108,0,0,0,0,0
29378912_358354,0,0,0,0,0
29378912_358387,0,0,0,0,0
29378913_6021289,0,0,0,0,0
29378913_6079056,0,0,0,0,0
29378913_7054955,2,2,2,2,2
29378913_7055021,0,0,0,0,0
29378913_7055026,2,2,2,2,2
29378914_1104120,1,1,1,2,2
29378914_399446,1,0,0,0,0
29378914_399488,1,1,1,2,2
29378914_399507,1,1,1,2,2
29378914_399523,1,1,1,2,2
29378914_399558,1,1,1,2,2
29378914_399580,1,1,1,2,2
29378914_545811,1,1,1,2,2
29378914_546342,0,0,0,0,0
29378914_907273,1,1,1,2,2
29378915_258508,1,1,1,1,1
29378915_258567,1,1,1,1,1
29378915_258570,1,1,1,1,1
29378915_258641,1,1,1,1,1
29378915_65180,1,1,1,1,1
29378915_65183,1,1,1,1,1
29378915_65202,1,1,1,1,1
29378915_796776,0,0,0,0,0
29378915_796805,0,0,0,0,0
29378917_2345181,1,2,2,2,2
29378917_2471562,1,2,2,2,2
29378917_2471582,1,1,2,2,2
29378917_2665178,1,0,0,0,0
29378917_2666476,0,0,0,0,0
29378917_4594739,0,0,0,0,0
29378920_1208994,0,0,0,0,0
29378920_1209061,0,0,0,0,0
29378920_1209152,0,0,0,0,0
29378920_1209179,0,0,0,0,0
29378920_1209200,0,0,0,0,0
29378920_2959550,0,0,0,0,0
29378920_2959553,0,0,0,0,0
29378920_2959643,0,0,0,0,0
29378920_3440661,0,0,0,0,0
29378920_3442005,1,1,1,2,2
29378920_543171,0,0,0,0,0
29378921_1058987,0,0,0,0,0
29378921_765230,2,2,2,2,2
29378921_765333,2,2,2,2,2
29378924_1200675,0,0,0,0,0
29378924_1200753,0,0,0,0,0
29378924_1200800,0,0,0,0,0
29378924_2821922,0,0,0,0,0
29378924_2822087,0,0,0,0,0
29378924_3990464,0,0,0,0,0
29378924_3990486,0,0,0,0,0
29378924_3990510,0,0,0,0,0
29378924_3990592,0,0,0,0,0
29378924_3990727,0,0,0,0,0
29378924_3990751,0,0,0,0,0
29378926_652296,1,1,0,0,0
29378926_652302,0,0,0,0,0
29378926_652305,0,0,0,0,0
29378926_652310,0,0,0,0,0
29378926_652331,0,0,0,0,0
29378926_652343,0,0,0,0,0
29378926_652347,0,0,0,0,0
29378926_652423,0,0,0,0,0
29378927_58863,1,1,0,0,0
29378928_1994413,0,0,0,0,0
29378928_2582249,0,0,0,0,0
29378928_3079180,1,1,0,0,0
29378928_4180928,0,0,0,0,0
29378929_227857,0,0,0,0,0
29378929_74218,0,0,0,0,0
29378929_74238,1,1,1,0,0
29378932_1036708,0,0,0,0,0
29378932_1036756,0,0,0,0,0
29378932_1036778,0,0,0,0,0
29378934_202105,0,0,0,0,0
29378934_281731,2,2,2,2,2
29378936_568566,1,1,1,1,1
29378936_568609,0,0,0,0,0
29378936_568629,1,1,1,1,0
29378936_568671,0,0,0,0,0
29378936_568687,1,1,1,1,1
29378937_273184,0,0,0,0,0
29378937_273273,0,0,0,0,0
29378937_29331,0,0,0,0,0
29378937_29376,0,0,0,0,0
29378937_322493,0,0,0,0,0
29378937_324206,0,0,0,0,0
29378937_324313,0,0,0,0,0
29378937_324527,0,0,0,0,0
29378937_324553,0,0,0,0,0
29378937_325075,0,0,0,0,0
29378937_325081,0,0,0,0,0
29378937_325095,0,0,0,0,0
29378937_325096,0,0,0,0,0
29378937_325139,0,0,0,0,0
29378937_49012,0,0,0,0,0
29378937_49076,0,0,0,0,0
29378938_1156817,0,0,0,0,0
29378938_1156907,0,0,0,0,0
29378938_1162788,0,0,0,0,0
29378938_163858,1,1,1,0,0
29378938_163863,1,1,1,0,0
29378938_163867,0,0,0,0,0
29378938_163868,1,1,1,0,0
29378938_163914,1,1,1,0,0
29378938_163915,1,1,1,1,0
29378938_163943,1,1,1,0,0
29378938_163956,1,1,1,0,0
29378938_163979,1,1,1,0,0
29378940_1660211,0,0,0,0,0
29378940_1660226,0,0,0,0,0
29378940_1660246,0,0,0,0,0
29378940_1660314,0,0,0,0,0
29378940_1660327,0,0,0,0,0
29378940_1660335,0,0,0,0,0
29378940_1660386,0,0,0,0,0
29378940_2073723,1,2,2,2,2
29378940_2073821,1,2,2,2,2
29378940_2207023,0,0,0,0,0
29378940_2244005,1,2,2,2,2
29378940_2447671,1,2,2,2,2
29378940_2685690,1,2,2,2,2
29378940_2685710,0,0,0,0,0
29378940_676763,0,0,0,0,0
29378940_676772,0,0,0,0,0
29378940_676851,2,2,2,2,2
29378940_676855,0,0,0,0,0
29378940_676862,2,2,2,2,2
29378940_788019,0,0,0,0,0
29378940_929811,0,0,0,0,0
29378940_929854,1,2,2,2,2
29378940_929857,0,0,0,0,0
29378940_929863,0,0,0,0,0
29378940_929904,1,0,0,0,0
29378944_161407,0,0,0,0,0
29378944_331790,0,0,0,0,0
29378944_331797,0,0,0,0,0
29378944_331825,0,0,0,0,0
29378944_331954,0,0,0,0,0
29378946_1035543,0,0,0,0,0
29378946_1035593,0,0,0,0,0
29378946_1035597,0,0,0,0,0
29378946_1035650,0,0,0,0,0
29378946_1232743,0,0,0,0,0
29378946_1232772,0,0,0,0,0
29378946_2077001,1,0,0,0,0
29378946_2077015,0,0,0,0,0
29378946_2077038,0,0,0,0,0
29378946_2268825,0,0,0,0,0
29378946_2269189,0,0,0,0,0
29378946_2269259,0,0,0,0,0
29378946_2269298,0,0,0,0,0
29378946_2269321,1,0,0,0,0
29378946_2269331,1,0,0,0,0
29378946_2269354,0,0,0,0,0
29378946_2391688,0,0,0,0,0
29378946_2565017,1,0,0,0,0
29378946_2565023,1,0,0,0,0
29378946_867691,0,0,0,0,0
29378950_31678,0,0,0,0,0
29378950_31681,0,0,0,0,0
29378950_48713,0,0,0,0,0
29378950_48784,0,0,0,0,0
29378950_48810,0,0,0,0,0
29378950_48827,0,0,0,0,0
29378953_31111,1,0,0,0,0
29378953_31155,1,0,0,0,0
29378953_31180,0,0,0,0,0
29378955_2347146,0,0,0,0,0
29378955_694980,2,2,2,2,2
29378955_694999,0,0,0,0,0
29378955_734639,0,0,0,0,0
29378958_1016612,0,0,0,0,0
29378958_286259,1,1,0,0,0
29378959_1126271,2,2,2,2,2
29378959_1126383,1,2,2,2,2
29378959_1126439,1,2,2,2,2
29378959_2425800,0,0,0,0,0
29378959_815865,0,0,0,0,0
29378960_251098,2,2,2,2,2
29378960_255484,1,0,0,0,0
29378960_734582,1,2,2,2,2
29378960_762121,2,2,2,2,2
29378960_821223,1,2,2,2,2
29378962_143850,0,0,0,0,0
29378962_231676,0,0,0,0,0
29378962_674732,0,0,0,0,0
29378964_3143289,1,1,2,2,2
29378964_3143290,0,0,0,0,0
29378964_3143302,1,1,2,2,2
29378964_3143310,1,1,2,2,2
29378964_3195210,1,1,2,2,2
29378964_3195264,1,1,2,2,2
29378964_3350687,0,0,0,0,0
29378964_3937716,0,0,0,0,0
29378964_5017873,0,0,0,0,0
29378964_5240661,0,0,0,0,0
29378965_1160532,0,0,0,0,0
29378965_1160668,2,2,2,2,2
29378965_1213139,0,0,0,0,0
29378965_1306785,0,0,0,0,0
29378965_1767353,2,2,2,2,2
29378965_1769572,2,2,2,2,2
29378965_1769583,2,2,2,2,2
29378965_1769603,0,0,0,0,0
29378965_1769626,2,2,2,2,2
29378966_2970692,1,1,1,2,2
29378966_2972890,0,0,0,0,0
29378966_2972895,0,0,0,0,0
29378966_2972903,1,1,1,2,2
29378966_3310823,0,0,0,0,0
29378966_3318542,0,0,0,0,0
29378967_152040,0,0,0,0,0
29378967_152075,0,0,0,0,0
29378967_152495,0,0,0,0,0
29378967_152588,0,0,0,0,0
29378967_152615,0,0,0,0,0
29378967_174658,0,0,0,0,0
29378967_29333,0,0,0,0,0
29378967_3864152,0,0,0,0,0
29378967_3864272,0,0,0,0,0
29378967_732393,0,0,0,0,0
29378969_1113913,0,0,0,0,0
29378969_1113919,0,0,0,0,0
29378969_1127671,0,0,0,0,0
29378969_1127682,0,0,0,0,0
29378969_1127683,0,0,0,0,0
29378969_832784,0,0,0,0,0
29378969_925349,0,0,0,0,0
29378969_925350,0,0,0,0,0
29378969_925424,0,0,0,0,0
29378969_928324,1,1,1,1,1
29378969_928346,1,1,1,1,1
29378969_928442,0,0,0,0,0
29378969_928530,0,0,0,0,0
29378969_928542,0,0,0,0,0
29378969_928660,0,0,0,0,0
29378969_928698,0,0,0,0,0
29378970_1147096,0,0,0,0,0
29378970_1147144,1,0,0,0,0
29378970_1163388,1,0,0,0,0
29378970_122959,0,0,0,0,0
29378970_1621705,2,2,2,2,2
29378970_1621770,2,2,2,2,2
29378970_1621779,0,0,0,0,0
29378970_1651099,2,2,2,2,2
29378970_1769907,0,0,0,0,0
29378970_1769926,2,2,2,2,2
29378970_1850084,0,0,0,0,0
29378970_1850147,2,2,2,2,2
29378970_189592,1,0,0,0,0
29378970_189628,0,0,0,0,0
29378970_1948849,0,0,0,0,0
29378970_1948911,1,0,0,0,0
29378970_2049576,0,0,0,0,0
29378970_2049579,0,0,0,0,0
29378970_2049630,0,0,0,0,0
29378970_2050207,0,0,0,0,0
29378970_2050268,0,0,0,0,0
29378970_2051881,0,0,0,0,0
29378970_2051899,0,0,0,0,0
29378970_590959,1,0,0,0,0
29378970_591214,1,0,0,0,0
29378970_610223,1,0,0,0,0
29378970_846784,1,0,0,0,0
29378970_858244,0,0,0,0,0
29378970_858379,1,0,0,0,0
29378970_860429,1,0,0,0,0
29378971_1485307,0,0,0,0,0
29378972_2058062,0,0,0,0,0
29378973_1983258,0,0,0,0,0
29378973_702923,0,0,0,0,0
29378973_702936,0,0,0,0,0
29378973_702978,1,1,1,1,1
29378973_703022,1,1,1,1,1
29378973_703890,0,0,0,0,0
29378973_714825,0,0,0,0,0
29378973_714896,2,2,2,2,2
29378973_714906,2,2,2,2,2
29378973_890363,0,0,0,0,0
29378973_890460,0,0,0,0,0
29378973_890474,0,0,0,0,0
29378974_432044,2,2,2,2,2
29378974_432478,0,0,0,0,0
29378975_397493,0,0,0,0,0
29378975_397494,1,1,2,2,2
29378975_766560,0,0,0,0,0
29378977_597759,0,0,0,0,0
29378977_599046,1,0,0,0,0
29378978_4810,0,0,0,0,0
29378978_4819,0,0,0,0,0
29378980_22761,0,0,0,0,0
29378980_22816,0,0,0,0,0
29378984_11371,0,0,0,0,0
29378984_11375,0,0,0,0,0
29378984_397485,0,0,0,0,0
29378984_397506,0,0,0,0,0
29378984_397638,0,0,0,0,0
29378985_2673783,0,0,0,0,0
29378985_2766349,0,0,0,0,0
29378985_2766363,0,0,0,0,0
29378985_3941845,0,0,0,0,0
29378986_1005242,1,2,2,2,2
29378986_1005273,1,2,2,2,2
29378986_1024152,0,0,0,0,0
29378986_1024238,1,2,2,2,2
29378986_1937235,1,2,2,2,2
29378986_1937291,1,2,2,2,2
29378986_480440,1,1,1,1,1
29378986_480504,1,1,1,1,1
29378986_904775,1,2,2,2,2
29378986_909816,1,2,2,2,2
29378987_1075843,1,0,0,0,0
29378987_1076906,1,0,0,0,0
29378987_1103223,1,0,0,0,0
29378987_1103244,1,0,0,0,0
29378987_1103245,1,0,0,0,0
29378987_2967194,0,0,0,0,0
29378987_3041312,0,0,0,0,0
29378987_3041367,0,0,0,0,0
29378987_3057959,0,0,0,0,0
29378987_3058004,1,0,0,0,0
29378987_416575,1,0,0,0,0
29378987_416668,1,0,0,0,0
29378990_213956,0,0,0,0,0
29378990_52395,0,0,0,0,0
29378990_52482,0,0,0,0,0
29378993_1188939,0,0,0,0,0
29378994_298412,1,0,0,0,0
29378996_313012,0,0,0,0,0
29378996_577838,0,0,0,0,0
29378996_577939,0,0,0,0,0
29378998_41536,0,0,0,0,0
29378998_850989,0,0,0,0,0
29378999_2551966,0,0,0,0,0
29379003_313438,0,0,0,0,0
29379003_313455,0,0,0,0,0
29379003_313481,0,0,0,0,0
29379006_712184,0,0,0,0,0
29379006_712893,1,0,0,0,0
29379006_759650,0,0,0,0,0
29379006_759874,0,0,0,0,0
29379006_759986,0,0,0,0,0
29379006_760035,0,0,0,0,0
29379006_760056,0,0,0,0,0
29379006_760074,0,0,0,0,0
29379006_760139,0,0,0,0,0
29379006_760155,1,0,0,0,0
29379006_810093,0,0,0,0,0
29379006_810189,0,0,0,0,0
29379006_810302,0,0,0,0,0
29379006_810339,0,0,0,0,0
29379006_810408,0,0,0,0,0
29379006_810897,0,0,0,0,0
29379006_811031,0,0,0,0,0
29379006_811077,0,0,0,0,0
29379006_811084,0,0,0,0,0
29379006_811085,0,0,0,0,0
29379006_843428,0,0,0,0,0
29379006_843439,0,0,0,0,0
29379006_843508,0,0,0,0,0
29379006_866211,0,0,0,0,0
29379006_866235,0,0,0,0,0
29379009_2066317,1,1,0,0,0
29379009_2083934,1,1,0,0,0
29379009_2083961,1,1,0,0,0
29379009_2083985,1,1,0,0,0
29379009_2084061,1,1,0,0,0
29379009_2084074,1,1,0,0,0
29379010_108927,2,2,2,2,2
29379010_109007,2,2,2,2,2
29379010_127193,2,2,2,2,2
29379010_127229,2,2,2,2,2
29379013_2052159,1,1,1,0,0
29379013_2052181,1,1,1,0,0
29379013_2052637,1,1,1,0,0
29379013_3456894,1,1,1,0,0
29379013_3456944,1,1,0,0,0
29379013_402155,0,0,0,0,0
29379013_402206,0,0,0,0,0
29379013_402725,0,0,0,0,0
29379013_402727,0,0,0,0,0
29379015_2044219,0,0,0,0,0
29379015_2044264,2,2,2,2,2
29379015_2044286,2,2,2,2,2
29379015_2044449,2,2,2,2,2
29379015_2065263,2,2,2,2,2
29379015_2065308,2,2,2,2,2
29379015_2065384,2,2,2,2,2
29379015_2065412,2,2,2,2,2
29379015_2065506,2,2,2,2,2
29379015_2065529,2,2,2,2,2
29379016_584353,0,0,0,0,0
29379016_584366,1,0,0,0,0
29379016_584368,0,0,0,0,0
29379017_1091376,0,0,0,0,0
29379017_1091428,0,0,0,0,0
29379017_1091465,0,0,0,0,0
29379017_2805353,2,2,2,2,2
29379017_2806373,2,2,2,2,2
29379017_2889507,2,2,2,2,2
29379017_3105428,1,2,2,2,2
29379017_3114427,1,2,2,2,2
29379017_3128450,0,0,0,0,0
29379017_3289976,1,2,2,2,2
29379017_3543200,2,2,2,2,2
29379017_3543214,2,2,2,2,2
29379017_3543324,2,2,2,2,2
29379017_3543330,2,2,2,2,2
29379017_3549952,2,2,2,2,2
29379017_3550174,0,0,0,0,0
29379017_3550632,2,2,2,2,2
29379017_4690974,0,0,0,0,0
29379017_4691029,1,0,0,0,0
29379017_4691056,1,0,0,0,0
29379017_4691264,1,0,0,0,0
29379017_4691265,1,0,0,0,0
29379017_959254,0,0,0,0,0
29379018_1029946,0,0,0,0,0
29379018_431593,0,0,0,0,0
29379018_454964,0,0,0,0,0
29379018_454965,0,0,0,0,0
29379018_458434,0,0,0,0,0
29379018_458450,0,0,0,0,0
29379018_826436,0,0,0,0,0
29379018_826554,0,0,0,0,0
29379018_831051,0,0,0,0,0
29379018_831057,0,0,0,0,0
29379018_831163,0,0,0,0,0
29379018_995190,0,0,0,0,0
29379019_288651,0,0,0,0,0
29379019_291302,0,0,0,0,0
29379019_291370,0,0,0,0,0
29379019_291406,0,0,0,0,0
29379019_294282,0,0,0,0,0
29379019_294292,0,0,0,0,0
29379019_294307,0,0,0,0,0
29379019_294633,0,0,0,0,0
29379021_288605,0,0,0,0,0
29379022_52795,0,0,0,0,0
29379022_52796,0,0,0,0,0
29379022_52833,0,0,0,0,0
29379023_1096630,0,0,0,0,0
29379023_1096772,0,0,0,0,0
29379023_1096794,0,0,0,0,0
29379023_3075397,0,0,0,0,0
29379023_521,1,1,1,0,0
29379023_556163,0,0,0,0,0
29379023_556248,0,0,0,0,0
29379023_681675,0,0,0,0,0
29379023_681677,0,0,0,0,0
29379023_682217,0,0,0,0,0
29379023_815921,0,0,0,0,0
29379023_815937,0,0,0,0,0
29379023_815993,0,0,0,0,0
29379023_815994,0,0,0,0,0
29379024_1664518,0,0,0,0,0
29379024_3774588,0,0,0,0,0
29379024_3774615,1,2,2,2,2
29379024_3774639,1,2,2,2,2
29379024_3774689,1,2,2,2,2
29379024_3779667,1,0,0,0,0
29379024_3779674,1,2,2,2,2
29379024_3779894,1,2,2,2,2
29379024_3779938,0,0,0,0,0
29379024_3779988,1,2,2,2,2
29379024_3779998,0,0,0,0,0
29379024_4613371,1,2,2,2,2
29379024_4613476,1,2,2,2,2
29379024_510232,0,0,0,0,0
29379024_534076,2,2,2,2,2
29379024_5365683,1,2,2,2,2
29379027_2103347,0,0,0,0,0
29379027_2103436,0,0,0,0,0
29379028_1995774,0,0,0,0,0
29379028_1995845,0,0,0,0,0
29379028_2035467,0,0,0,0,0
29379028_2037475,0,0,0,0,0
29379028_2230319,0,0,0,0,0
29379028_2555393,0,0,0,0,0
29379028_2555421,0,0,0,0,0
29379028_2555478,0,0,0,0,0
29379028_2555608,0,0,0,0,0
29379028_2555829,1,2,2,2,2
29379028_2555883,0,0,0,0,0
29379028_2559261,2,2,2,2,2
29379028_2559308,1,0,0,0,0
29379028_2559544,0,0,0,0,0
29379028_2559581,0,0,0,0,0
29379028_3559674,1,1,1,1,1
29379028_3946652,2,2,2,2,2
29379028_3949126,2,2,2,2,2
29379031_176240,1,2,2,2,2
29379031_176292,1,2,2,2,2
29379031_176613,1,2,2,2,2
29379031_186143,1,2,2,2,2
29379031_187918,1,2,2,2,2
29379031_191045,1,2,2,2,2
29379031_191108,1,2,2,2,2
29379031_202448,1,0,0,0,0
29379031_202557,1,0,0,0,0
29379032_513545,0,0,0,0,0
29379032_513550,0,0,0,0,0
29379032_513579,0,0,0,0,0
29379032_513597,0,0,0,0,0
29379032_514023,0,0,0,0,0
29379032_520443,1,0,0,0,0
29379032_571404,0,0,0,0,0
29379032_571411,1,0,0,0,0
29379032_571412,0,0,0,0,0
29379034_220925,0,0,0,0,0
29379037_144901,1,1,1,1,2
29379037_144905,1,1,1,1,2
29379037_144906,1,1,1,1,2
29379037_145026,0,0,0,0,0
29379037_166737,0,0,0,0,0
29379039_774691,0,0,0,0,0
29379039_774762,1,1,1,1,1
29379040_1889901,0,0,0,0,0
29379040_1889920,0,0,0,0,0
29379040_2834359,0,0,0,0,0
29379040_2834439,0,0,0,0,0
29379040_2834440,0,0,0,0,0
29379040_2834464,0,0,0,0,0
29379040_2834630,0,0,0,0,0
29379040_613596,0,0,0,0,0
29379040_686143,2,2,2,2,2
29379040_686145,0,0,0,0,0
29379040_686202,0,0,0,0,0
29379040_686207,0,0,0,0,0
29379044_1401978,0,0,0,0,0
29379044_3916544,1,1,1,1,1
29379044_3945133,1,1,1,1,1
29379044_4833731,0,0,0,0,0
29379044_4833763,0,0,0,0,0
29379044_509964,0,0,0,0,0
29379044_509976,0,0,0,0,0
29379044_509980,0,0,0,0,0
29379044_510023,0,0,0,0,0
29379044_510034,0,0,0,0,0
29379044_510157,0,0,0,0,0
29379044_510219,0,0,0,0,0
29379046_139753,0,0,0,0,0
29379046_3259062,1,2,2,2,2
29379046_3259125,0,0,0,0,0
29379046_3259194,0,0,0,0,0
29379046_3262403,1,2,2,2,2
29379046_3459542,0,0,0,0,0
29379046_3459924,0,0,0,0,0
29379046_3940730,0,0,0,0,0
29379047_2556453,0,0,0,0,0
29379047_2611552,0,0,0,0,0
29379047_2703985,0,0,0,0,0
29379047_2704071,0,0,0,0,0
29379047_2707254,0,0,0,0,0
29379047_2707305,1,1,1,1,1
29379047_2707331,0,0,0,0,0
29379047_2708285,0,0,0,0,0
29379047_2708323,0,0,0,0,0
29379050_1139907,1,1,0,0,0
29379050_1441406,1,1,0,0,0
29379050_1441435,0,0,0,0,0
29379050_1441466,0,0,0,0,0
29379050_1441483,0,0,0,0,0
29379050_3528508,1,1,0,0,0
29379050_3528569,1,1,0,0,0
29379050_3528581,1,1,0,0,0
29379050_3529273,1,1,0,0,0
29379050_4063715,1,1,0,0,0
29379050_836022,1,1,0,0,0
29379050_836037,1,1,0,0,0
29379051_126928,2,2,2,2,2
29379051_126972,2,2,2,2,2
29379051_127132,2,2,2,2,2
29379051_460301,2,2,2,2,2
29379051_537585,2,2,2,2,2
29379051_537591,2,2,2,2,2
29379052_1205635,0,0,0,0,0
29379052_1205835,0,0,0,0,0
29379052_1205867,0,0,0,0,0
29379052_1205892,0,0,0,0,0
29379052_367299,0,0,0,0,0
29379052_799242,0,0,0,0,0
29379052_799361,0,0,0,0,0
29379053_262386,1,2,2,2,2
29379056_38325,2,2,2,2,2
29379058_2423295,0,0,0,0,0
29379058_2423297,0,0,0,0,0
29379058_2423308,0,0,0,0,0
29379058_2423313,0,0,0,0,0
29379058_2423316,0,0,0,0,0
29379058_2423323,0,0,0,0,0
29379058_2423327,0,0,0,0,0
29379058_2423331,0,0,0,0,0
29379058_2423355,0,0,0,0,0
29379058_2423365,0,0,0,0,0
29379058_2423366,0,0,0,0,0
29379058_2423403,0,0,0,0,0
29379058_2423431,0,0,0,0,0
29379058_2423435,0,0,0,0,0
29379058_2423449,0,0,0,0,0
29379058_2423464,0,0,0,0,0
29379058_2423490,0,0,0,0,0
29379058_2423517,0,0,0,0,0
29379058_2423519,0,0,0,0,0
29379058_2435675,0,0,0,0,0
29379058_2435707,0,0,0,0,0
29379058_2435718,0,0,0,0,0
29379058_2659419,0,0,0,0,0
29379058_2659435,0,0,0,0,0
29379058_2661578,1,1,0,0,0
29379058_2661594,1,1,1,1,1
29379058_2661610,1,1,1,1,1
29379058_2661618,1,1,1,1,1
29379058_2661620,1,1,1,1,1
29379058_2661631,1,1,1,1,1
29379058_2661651,1,1,1,1,1
29379058_2661658,1,1,1,1,1
29379058_2661662,0,0,0,0,0
29379058_2661677,1,1,0,0,0
29379060_186375,2,2,2,2,2
29379060_186405,2,2,2,2,2
29379060_802102,0,0,0,0,0
29379060_802133,2,2,2,2,2
29379060_802146,2,2,2,2,2
29379061_2523629,0,0,0,0,0
29379061_2526231,0,0,0,0,0
29379061_2526247,0,0,0,0,0
29379061_2526250,0,0,0,0,0
29379061_2526270,0,0,0,0,0
29379061_3171229,0,0,0,0,0
29379061_3171351,0,0,0,0,0
29379061_349109,0,0,0,0,0
29379061_349210,0,0,0,0,0
29379061_685030,0,0,0,0,0
29379061_685063,0,0,0,0,0
29379061_685068,0,0,0,0,0
29379061_685226,1,2,2,2,2
29379062_666514,0,0,0,0,0
29379062_666526,0,0,0,0,0
29379062_666559,0,0,0,0,0
29379063_270143,1,0,0,0,0
29379063_270173,0,0,0,0,0
29379064_1037592,1,1,2,2,2
29379064_1276583,1,1,2,2,2
29379064_1276651,1,1,2,2,2
29379064_1276676,1,1,2,2,2
29379064_1335167,0,0,0,0,0
29379064_1335239,1,1,2,2,2
29379064_1335252,0,0,0,0,0
29379066_600506,0,0,0,0,0
29379066_600650,0,0,0,0,0
29379066_600676,0,0,0,0,0
29379066_600684,1,1,0,0,0
29379068_1286506,0,0,0,0,0
29379068_1286525,1,1,0,0,0
29379068_434836,1,1,0,0,0
29379068_461497,1,1,0,0,0
29379068_461889,1,1,0,0,0
29379070_1013856,0,0,0,0,0
29379070_968977,0,0,0,0,0
29379070_972504,0,0,0,0,0
29379070_972588,0,0,0,0,0
29379070_972668,0,0,0,0,0
29379070_975107,0,0,0,0,0
29379070_975517,0,0,0,0,0
29379071_1307381,0,0,0,0,0
29379071_47103,0,0,0,0,0
29379071_47137,0,0,0,0,0
29379071_866498,0,0,0,0,0
29379072_10794672,0,0,0,0,0
29379072_1184627,0,0,0,0,0
29379072_2628868,0,0,0,0,0
29379072_5346771,0,0,0,0,0
29379072_5346772,0,0,0,0,0
29379072_6382629,0,0,0,0,0
29379072_8212699,1,1,2,2,2
29379072_8212700,1,1,2,2,2
29379072_8212828,0,0,0,0,0
29379072_8364698,0,0,0,0,0
29379072_8364997,0,0,0,0,0
29379077_50072,2,2,2,2,2
29379077_50130,1,2,2,2,2
29379079_1019219,0,0,0,0,0
29379079_1020013,0,0,0,0,0
29379079_2285963,1,0,0,0,0
29379079_2287092,0,0,0,0,0
29379079_2354123,0,0,0,0,0
29379079_2387299,1,0,0,0,0
29379079_2387329,1,0,0,0,0
29379079_5036016,1,2,2,2,2
29379079_5211983,1,2,2,2,2
29379079_6100585,0,0,0,0,0
29379079_6100720,0,0,0,0,0
29379079_6115625,0,0,0,0,0
29379079_6122964,0,0,0,0,0
29379079_6122995,0,0,0,0,0
29379079_957436,0,0,0,0,0
29379079_986989,0,0,0,0,0
29379079_997609,0,0,0,0,0
29379079_999306,0,0,0,0,0
29379079_999318,0,0,0,0,0
29379079_999437,0,0,0,0,0
29379080_474467,0,0,0,0,0
29379080_474648,0,0,0,0,0
29379080_586010,1,0,0,0,0
29379081_1185532,1,1,1,1,1
29379082_10230,0,0,0,0,0
29379082_10335,0,0,0,0,0
29379082_409092,0,0,0,0,0
29379082_409446,0,0,0,0,0
29379082_531659,0,0,0,0,0
29379082_531712,0,0,0,0,0
29379082_531719,0,0,0,0,0
29379082_531721,0,0,0,0,0
29379082_531760,0,0,0,0,0
29379082_827778,0,0,0,0,0
29379082_827797,0,0,0,0,0
