,7_2-F,721-S1,721-2-S2,721-21-S3,721-211-S4
29379482_1055622,0,0,0,0,0
29379482_1187326,1,0,0,0,0
29379482_1187339,1,0,0,0,0
29379482_1204052,0,0,0,0,0
29379482_1256419,0,0,0,0,0
29379482_1257779,1,0,0,0,0
29379482_1272884,1,0,0,0,0
29379482_1273369,0,0,0,0,0
29379482_1705363,1,0,0,0,0
29379482_1705422,1,0,0,0,0
29379482_1705430,1,0,0,0,0
29379482_1705450,1,0,0,0,0
29379482_1705463,0,0,0,0,0
29379482_1705501,1,0,0,0,0
29379482_1972129,0,0,0,0,0
29379482_1972336,0,0,0,0,0
29379482_2279280,0,0,0,0,0
29379482_2764723,0,0,0,0,0
29379482_2764787,0,0,0,0,0
29379482_2766136,0,0,0,0,0
29379482_2766546,0,0,0,0,0
29379482_2766618,0,0,0,0,0
29379482_2767205,0,0,0,0,0
29379482_2767248,0,0,0,0,0
29379482_2924403,0,0,0,0,0
29379482_2924488,0,0,0,0,0
29379482_2924585,0,0,0,0,0
29379482_3477,0,0,0,0,0
29379482_3481561,0,0,0,0,0
29379482_3926295,0,0,0,0,0
29379482_3926377,0,0,0,0,0
29379482_3926677,0,0,0,0,0
29379482_4491053,0,0,0,0,0
29379482_5121337,0,0,0,0,0
29379482_5121357,0,0,0,0,0
29379482_5121385,0,0,0,0,0
29379482_5121447,0,0,0,0,0
29379482_5496930,0,0,0,0,0
29379482_6191064,1,0,0,0,0
29379482_6204068,1,0,0,0,0
29379482_6210584,1,0,0,0,0
29379482_6211118,1,0,0,0,0
29379482_6211181,1,0,0,0,0
29379482_6216542,1,0,0,0,0
29379482_6216733,0,0,0,0,0
29379482_6217002,1,0,0,0,0
29379483_696027,2,2,2,2,2
29379486_57933,1,1,1,NA,0
29379486_57946,0,0,0,0,0
29379487_1955838,0,0,0,0,0
29379487_1957115,0,0,0,0,0
29379487_847977,0,0,0,0,0
29379487_848014,0,0,0,0,0
29379488_1782917,0,0,0,0,0
29379488_1782930,0,0,0,0,0
29379488_1782964,0,0,0,0,0
29379488_2134170,2,2,2,2,2
29379488_2134182,0,0,0,0,0
29379488_2134241,2,2,2,2,2
29379488_2134266,2,2,2,2,2
29379488_371800,0,0,0,0,0
29379489_59470,0,0,0,0,0
29379489_59566,0,0,0,0,0
29379489_59574,0,0,0,0,0
29379489_59606,0,0,0,0,0
29379490_1007628,2,2,2,2,2
29379490_1007668,0,0,0,0,0
29379490_1007742,2,2,2,2,2
29379490_267026,1,1,1,NA,0
29379490_267033,0,0,0,0,0
29379490_299166,1,1,0,0,0
29379492_104504,1,1,1,NA,0
29379492_104521,1,1,1,NA,0
29379492_104553,1,1,1,NA,0
29379492_104567,1,1,1,NA,0
29379492_104611,1,1,0,0,0
29379492_104766,1,1,1,NA,0
29379492_104806,1,1,1,NA,0
29379492_108892,1,1,0,0,0
29379492_108928,1,1,0,0,0
29379492_108965,1,1,0,0,0
29379492_109073,1,1,1,NA,0
29379492_109093,1,1,1,NA,0
29379492_109355,1,1,1,NA,0
29379492_109386,1,1,1,NA,0
29379492_109429,1,1,1,NA,0
29379492_71813,0,0,0,0,0
29379492_84369,1,1,1,NA,0
29379492_87963,1,1,1,NA,0
29379492_90079,1,1,NA,NA,NA
29379494_2284043,0,0,0,0,0
29379495_1116909,0,0,0,0,0
29379495_1765459,0,0,0,0,0
29379495_2554106,0,0,0,0,0
29379495_2554120,0,0,0,0,0
29379495_3011803,0,0,0,0,0
29379495_3011863,0,0,0,0,0
29379495_3011864,0,0,0,0,0
29379495_3011917,0,0,0,0,0
29379495_3444851,0,0,0,0,0
29379495_453456,0,0,0,0,0
29379495_796842,0,0,0,0,0
29379495_796989,0,0,0,0,0
29379495_797065,0,0,0,0,0
29379495_936382,0,0,0,0,0
29379496_351831,0,0,0,0,0
29379496_351948,0,0,0,0,0
29379498_222832,0,0,0,0,0
29379498_227695,1,1,1,NA,0
29379498_236411,1,1,1,NA,0
29379498_275411,0,0,0,0,0
29379498_3786673,0,0,0,0,0
29379498_4797110,1,1,1,NA,0
29379498_4797119,0,0,0,0,0
29379498_5602458,1,1,1,NA,2
29379498_5717779,1,1,0,0,0
29379498_5718319,1,1,1,NA,0
29379498_5718356,1,2,2,2,2
29379498_5748404,0,0,0,0,0
29379498_5748433,1,1,1,NA,0
29379498_6720895,1,0,0,0,0
29379498_6720897,1,0,0,0,0
29379498_6848347,1,1,1,NA,0
29379498_6848355,1,1,1,NA,0
29379498_6848373,1,1,1,NA,0
29379498_6848376,1,1,1,NA,0
29379498_6848381,1,1,1,NA,0
29379498_6848391,1,1,1,NA,0
29379498_6848441,1,1,1,NA,0
29379498_6848445,1,1,1,NA,0
29379498_6848455,1,1,1,NA,0
29379498_6848460,1,1,1,NA,0
29379498_6848520,1,1,1,NA,0
29379498_6848533,1,1,1,NA,0
29379498_6848545,1,1,1,NA,0
29379498_973522,0,0,0,0,0
29379498_973524,0,0,0,0,0
29379498_973559,0,0,0,0,0
29379500_210203,2,2,2,2,2
29379500_210236,0,0,0,0,0
29379500_210334,0,0,0,0,0
29379500_540280,2,2,2,2,2
29379500_540635,0,0,0,0,0
29379500_97179,2,2,2,2,2
29379500_97613,2,2,2,2,2
29379502_757285,0,0,0,0,0
29379502_757291,0,0,0,0,0
29379502_757293,0,0,0,0,0
29379502_757294,0,0,0,0,0
29379502_757301,0,0,0,0,0
29379502_757317,0,0,0,0,0
29379502_757328,0,0,0,0,0
29379502_757334,0,0,0,0,0
29379502_757339,0,0,0,0,0
29379502_757342,0,0,0,0,0
29379502_757350,0,0,0,0,0
29379502_757371,0,0,0,0,0
29379502_757372,0,0,0,0,0
29379502_757373,0,0,0,0,0
29379502_757405,0,0,0,0,0
29379502_757407,0,0,0,0,0
29379502_757429,0,0,0,0,0
29379502_757445,0,0,0,0,0
29379502_757482,0,0,0,0,0
29379503_1263565,0,0,0,0,0
29379503_1263628,0,0,0,0,0
29379503_1263669,0,0,0,0,0
29379507_97290,1,1,1,1,1
29379507_97377,0,0,0,0,0
29379507_97418,1,1,0,0,0
29379507_97421,1,1,0,0,0
29379512_4916460,0,0,0,0,0
29379512_4916484,0,0,0,0,0
29379512_4916517,0,0,0,0,0
29379512_4916531,0,0,0,0,0
29379512_4916535,0,0,0,0,0
29379512_4916604,0,0,0,0,0
29379513_1358945,0,0,0,0,0
29379513_1358947,1,0,0,0,0
29379513_1358998,1,1,0,0,0
29379513_1359005,1,1,0,0,0
29379513_1359026,1,1,0,0,0
29379513_1359030,1,1,0,0,0
29379513_1359068,0,0,0,0,0
29379513_1518882,1,1,0,0,0
29379513_1518947,1,1,0,0,0
29379513_1518971,1,1,0,0,0
29379513_1612374,0,0,0,0,0
29379513_1612381,0,0,0,0,0
29379513_1612600,1,1,0,0,0
29379513_1652987,1,1,0,0,0
29379513_1652994,1,1,0,0,0
29379513_1653009,1,1,0,0,0
29379513_1653078,1,1,0,0,0
29379513_1653097,0,0,0,0,0
29379513_2255564,1,1,0,0,0
29379513_3684616,1,1,0,0,0
29379513_3684634,1,1,0,0,0
29379513_3685225,1,1,0,0,0
29379513_3685737,0,0,0,0,0
29379513_3685772,1,1,0,0,0
29379515_116546,1,1,2,2,2
29379515_212676,1,2,2,2,2
29379515_212769,1,1,1,NA,2
29379515_232170,1,1,2,2,2
29379515_634004,0,0,0,0,0
29379515_634076,0,0,0,0,0
29379515_683326,0,0,0,0,0
29379515_684458,0,0,0,0,0
29379515_684844,0,0,0,0,0
29379517_388078,2,2,2,2,2
29379517_658550,0,0,0,0,0
29379517_659250,2,2,2,2,2
29379518_1628280,1,0,0,0,0
29379518_1628294,1,1,0,0,0
29379518_1628380,0,0,0,0,0
29379518_434944,0,0,0,0,0
29379523_1007855,0,0,0,0,0
29379523_1008192,0,0,0,0,0
29379523_1061144,0,0,0,0,0
29379523_1080297,0,0,0,0,0
29379523_1080348,0,0,0,0,0
29379523_1273413,0,0,0,0,0
29379523_1273416,0,0,0,0,0
29379523_1273462,1,1,1,1,1
29379523_1273463,1,1,1,1,1
29379523_1273498,1,1,1,1,1
29379523_1273554,0,0,0,0,0
29379523_789764,1,1,1,NA,0
29379523_790474,0,0,0,0,0
29379523_790530,0,0,0,0,0
29379523_934488,0,0,0,0,0
29379523_934551,0,0,0,0,0
29379524_1378211,0,0,0,0,0
29379524_1378239,1,0,0,0,0
29379524_1378241,1,0,0,0,0
29379524_1378246,1,0,0,0,0
29379524_1378268,1,0,0,0,0
29379524_1378269,1,0,0,0,0
29379524_1378278,0,0,0,0,0
29379524_1378284,1,0,0,0,0
29379524_1378343,0,0,0,0,0
29379524_1378377,1,0,0,0,0
29379524_1378382,1,0,0,0,0
29379524_1378418,0,0,0,0,0
29379524_1378453,1,0,0,0,0
29379524_3160979,1,2,2,2,2
29379524_3161056,0,0,0,0,0
29379529_168129,0,0,0,0,0
29379529_90409,1,1,0,0,0
29379529_90424,1,1,0,0,0
29379529_90453,0,0,0,0,0
29379531_846019,1,0,0,0,0
29379531_846069,1,0,0,0,0
29379531_846095,1,0,0,0,0
29379531_846102,1,0,0,0,0
29379534_1411376,0,0,0,0,0
29379534_681666,2,2,2,2,2
29379534_709639,2,2,2,2,2
29379534_950804,2,2,2,2,2
29379534_950842,2,2,2,2,2
29379534_958748,0,0,0,0,0
29379536_242490,0,0,0,0,0
29379536_242568,0,0,0,0,0
29379536_242704,0,0,0,0,0
29379536_243622,0,0,0,0,0
29379536_243661,0,0,0,0,0
29379536_243694,0,0,0,0,0
29379539_1003587,1,1,0,0,0
29379539_1003625,0,0,0,0,0
29379539_1003641,0,0,0,0,0
29379547_109002,2,2,2,2,2
29379551_1074956,1,1,1,NA,2
29379551_1084083,1,1,1,NA,2
29379551_1086855,1,1,1,NA,2
29379551_120287,2,2,2,2,2
29379551_120739,1,1,NA,NA,NA
29379551_1564044,0,0,0,0,0
29379551_1564077,0,0,0,0,0
29379551_2066966,0,0,0,0,0
29379551_2067056,0,0,0,0,0
29379551_244845,0,0,0,0,0
29379551_244937,1,1,1,NA,2
29379551_2727620,0,0,0,0,0
29379551_2727681,0,0,0,0,0
29379551_4242466,0,0,0,0,0
29379551_4586285,0,0,0,0,0
29379551_4590032,0,0,0,0,0
29379551_5432940,0,0,0,0,0
29379551_5432965,0,0,0,0,0
29379551_5472920,0,0,0,0,0
29379551_5473315,0,0,0,0,0
29379551_5474051,0,0,0,0,0
29379551_5606507,0,0,0,0,0
29379551_5606710,1,1,1,NA,2
29379551_5611908,0,0,0,0,0
29379551_5612987,0,0,0,0,0
29379551_5612990,0,0,0,0,0
29379551_5613174,0,0,0,0,0
29379551_5874412,0,0,0,0,0
29379551_5929526,0,0,0,0,0
29379551_5949329,0,0,0,0,0
29379551_5949517,0,0,0,0,0
29379551_5949601,0,0,0,0,0
29379551_6140251,0,0,0,0,0
29379551_6140272,0,0,0,0,0
29379551_6140307,0,0,0,0,0
29379551_6140324,0,0,0,0,0
29379551_6155004,1,1,1,NA,2
29379551_6155005,1,1,1,NA,2
29379551_6155156,1,1,1,NA,0
29379553_1196403,2,2,2,2,2
29379553_1937196,1,0,0,0,0
29379553_1937245,1,0,0,0,0
29379553_1937329,1,0,0,0,0
29379553_2012754,1,0,0,0,0
29379553_2012906,1,0,0,0,0
29379553_2012912,1,0,0,0,0
29379553_2012916,1,0,0,0,0
29379553_2012934,1,0,0,0,0
29379556_1958719,0,0,0,0,0
29379556_2065338,1,0,0,0,0
29379556_2066192,0,0,0,0,0
29379556_2089211,1,0,0,0,0
29379560_1608539,0,0,0,0,0
29379560_2650643,0,0,0,0,0
29379560_2650656,0,0,0,0,0
29379560_2650819,0,0,0,0,0
29379560_2650825,0,0,0,0,0
29379560_2656124,0,0,0,0,0
29379560_2657577,0,0,0,0,0
29379560_2657657,0,0,0,0,0
29379560_916255,0,0,0,0,0
29379560_916283,0,0,0,0,0
29379560_916337,0,0,0,0,0
29379560_916340,0,0,0,0,0
29379561_846122,1,1,0,0,0
29379564_224714,0,0,0,0,0
29379564_224850,0,0,0,0,0
29379564_736200,0,0,0,0,0
29379564_736290,1,1,2,2,2
29379565_1888065,0,0,0,0,0
29379565_1888087,0,0,0,0,0
29379565_2328567,1,1,1,1,1
29379567_173306,0,0,0,0,0
29379567_173379,0,0,0,0,0
29379567_1776085,0,0,0,0,0
29379567_1792146,0,0,0,0,0
29379567_1792147,0,0,0,0,0
29379567_1792179,0,0,0,0,0
29379568_3797934,1,1,1,NA,0
29379568_3797943,1,1,1,NA,0
29379568_3797947,0,0,0,0,0
29379568_3797955,1,1,1,NA,0
29379568_3797957,1,1,1,NA,0
29379568_3798003,1,1,1,NA,0
29379568_3798123,0,0,0,0,0
29379568_3798307,1,1,1,NA,0
29379568_3972417,1,1,1,NA,0
29379570_1802204,2,2,2,2,2
29379570_1802247,1,1,1,1,1
29379570_1802274,0,0,0,0,0
29379570_1831060,1,1,1,1,1
29379570_1831196,1,1,1,1,1
29379570_1831214,0,0,0,0,0
29379570_1831252,0,0,0,0,0
29379570_1842055,1,1,1,1,1
29379570_1842056,1,1,1,1,1
29379570_1842067,1,1,1,1,1
29379570_1963621,0,0,0,0,0
29379570_388708,0,0,0,0,0
29379572_1724594,1,0,0,0,0
29379572_1724647,1,0,0,0,0
29379572_1724707,1,0,0,0,0
29379572_1887718,1,0,0,0,0
29379572_1887764,1,0,0,0,0
29379572_1887795,1,0,0,0,0
29379572_1887825,1,0,0,0,0
29379572_1887844,1,0,0,0,0
29379572_1887847,1,0,0,0,0
29379572_1887868,1,0,0,0,0
29379572_1887887,0,0,0,0,0
29379576_1387464,2,2,2,2,2
29379582_719574,0,0,0,0,0
29379583_44828,1,2,2,2,2
29379583_44842,1,2,2,2,2
29379583_44927,1,2,2,2,2
29379583_44951,0,0,0,0,0
29379586_1927403,0,0,0,0,0
29379586_506113,1,0,0,0,0
29379586_506504,0,0,0,0,0
29379586_519941,1,0,0,0,0
29379586_520026,0,0,0,0,0
29379586_548258,1,0,0,0,0
29379586_548305,1,0,0,0,0
29379586_548316,1,0,0,0,0
29379586_602790,0,0,0,0,0
29379586_603064,0,0,0,0,0
29379587_2957035,1,1,1,NA,2
29379587_3440432,1,1,NA,NA,NA
29379587_3516973,1,1,1,NA,2
29379587_43701,0,0,0,0,0
29379587_744618,0,0,0,0,0
29379587_750683,0,0,0,0,0
29379588_443555,0,0,0,0,0
29379588_443663,0,0,0,0,0
29379588_443825,0,0,0,0,0
29379588_443931,0,0,0,0,0
29379588_444038,0,0,0,0,0
29379588_444243,0,0,0,0,0
29379588_463357,0,0,0,0,0
29379588_463466,0,0,0,0,0
29379588_463467,0,0,0,0,0
29379588_463526,0,0,0,0,0
29379588_905216,0,0,0,0,0
29379588_905235,0,0,0,0,0
29379588_905236,0,0,0,0,0
29379588_905279,0,0,0,0,0
29379589_109368,0,0,0,0,0
29379589_109413,0,0,0,0,0
29379591_163174,1,1,0,0,0
29379591_163181,1,1,0,0,0
29379591_163236,1,1,0,0,0
29379591_280395,1,1,0,0,0
29379591_289623,1,2,2,2,2
29379591_720819,0,0,0,0,0
29379591_720852,0,0,0,0,0
29379593_1140626,0,0,0,0,0
29379593_1140738,0,0,0,0,0
29379593_1140837,0,0,0,0,0
29379593_1140841,0,0,0,0,0
29379593_1276319,0,0,0,0,0
29379593_1276402,0,0,0,0,0
29379593_1638397,0,0,0,0,0
29379593_1638398,0,0,0,0,0
29379593_1638410,0,0,0,0,0
29379593_1638413,0,0,0,0,0
29379593_1638419,0,0,0,0,0
29379593_1638531,0,0,0,0,0
29379593_639746,0,0,0,0,0
29379593_640418,0,0,0,0,0
29379593_652307,0,0,0,0,0
29379593_652319,0,0,0,0,0
29379593_652363,0,0,0,0,0
29379593_652366,1,1,2,2,2
29379593_788800,1,1,2,2,2
29379593_937577,1,1,2,2,2
29379593_978249,0,0,0,0,0
29379594_644420,0,0,0,0,0
29379596_192495,0,0,0,0,0
29379596_192515,0,0,0,0,0
29379598_1554733,1,1,2,2,2
29379598_1757593,0,0,0,0,0
29379598_3024647,1,1,2,2,2
29379598_3025338,1,1,2,2,2
29379598_3085995,1,1,2,2,2
29379598_592643,1,1,2,2,2
29379598_592773,0,0,0,0,0
29379598_69970,1,1,2,2,2
29379599_63723,2,2,2,2,2
29379599_63733,0,0,0,0,0
29379599_63753,2,2,2,2,2
29379601_232798,0,0,0,0,0
29379601_232811,0,0,0,0,0
29379601_232813,0,0,0,0,0
29379601_232856,0,0,0,0,0
29379601_232880,0,0,0,0,0
29379601_232894,0,0,0,0,0
29379601_232902,0,0,0,0,0
29379601_232903,0,0,0,0,0
29379601_619994,0,0,0,0,0
29379601_620007,0,0,0,0,0
29379601_620133,0,0,0,0,0
29379604_101200,1,1,1,1,1
29379604_101215,1,1,2,2,2
29379604_4106,0,0,0,0,0
29379608_1398736,0,0,0,0,0
29379608_1398816,0,0,0,0,0
29379608_1398845,0,0,0,0,0
29379608_1398871,0,0,0,0,0
29379608_1566203,0,0,0,0,0
29379608_1677862,1,0,0,0,0
29379608_1893316,1,2,2,2,2
29379608_1893318,1,2,2,2,2
29379608_1917410,1,2,2,2,2
29379608_1947343,0,0,0,0,0
29379608_1984271,1,2,2,2,2
29379608_2004951,1,2,2,2,2
29379608_2035393,1,2,2,2,2
29379608_2035396,1,2,2,2,2
29379608_2035411,1,2,2,2,2
29379608_2124833,1,2,2,2,2
29379608_2124924,1,2,2,2,2
29379608_2124925,1,2,2,2,2
29379609_1648853,0,0,0,0,0
29379609_2768272,0,0,0,0,0
29379609_2768376,0,0,0,0,0
29379609_2987389,0,0,0,0,0
29379609_2987613,0,0,0,0,0
29379609_308341,0,0,0,0,0
29379609_308377,0,0,0,0,0
29379609_308415,0,0,0,0,0
29379609_308446,0,0,0,0,0
29379609_3518536,0,0,0,0,0
29379609_373694,0,0,0,0,0
29379609_373707,0,0,0,0,0
29379609_373740,0,0,0,0,0
29379610_1157558,2,2,2,2,2
29379610_1170735,2,2,2,2,2
29379610_1172043,0,0,0,0,0
29379610_960445,1,0,0,0,0
29379610_960447,1,0,0,0,0
29379610_960469,0,0,0,0,0
29379610_960502,0,0,0,0,0
29379610_960516,0,0,0,0,0
29379610_960530,0,0,0,0,0
29379610_960534,0,0,0,0,0
29379610_960557,0,0,0,0,0
29379610_973789,1,0,0,0,0
29379610_974449,2,2,2,2,2
29379610_974454,2,2,2,2,2
29379610_979989,2,2,2,2,2
29379611_1002027,0,0,0,0,0
29379612_1851370,0,0,0,0,0
29379612_1851385,0,0,0,0,0
29379612_2260298,2,2,2,2,2
29379612_2265941,2,2,2,2,2
29379612_2269005,2,2,2,2,2
29379612_2517800,0,0,0,0,0
29379613_86563,0,0,0,0,0
29379613_86635,0,0,0,0,0
29379614_2206779,0,0,0,0,0
29379614_2206852,0,0,0,0,0
29379614_2206861,0,0,0,0,0
29379614_2206869,0,0,0,0,0
29379615_1012971,0,0,0,0,0
29379615_1119739,0,0,0,0,0
29379615_156893,1,2,2,2,2
29379615_187230,1,2,2,2,2
29379615_234765,1,2,2,2,2
29379615_716485,0,0,0,0,0
29379615_716533,0,0,0,0,0
29379615_716599,0,0,0,0,0
29379616_426562,1,1,1,1,1
29379616_426647,1,2,2,2,2
29379616_426667,1,2,2,2,2
29379616_426671,1,2,2,2,2
29379616_426677,0,0,0,0,0
29379616_426683,1,2,2,2,2
29379616_426684,1,2,2,2,2
29379617_1344715,0,0,0,0,0
29379617_1345381,0,0,0,0,0
29379617_1345438,1,1,0,0,0
29379617_1345443,0,0,0,0,0
29379617_1345473,0,0,0,0,0
29379617_724816,0,0,0,0,0
29379620_352416,2,2,2,2,2
29379620_352438,2,2,2,2,2
29379621_65573,0,0,0,0,0
29379621_65575,0,0,0,0,0
29379621_65576,0,0,0,0,0
29379621_65577,0,0,0,0,0
29379621_65605,0,0,0,0,0
29379621_65607,0,0,0,0,0
29379621_65608,0,0,0,0,0
29379621_65614,0,0,0,0,0
29379621_65620,0,0,0,0,0
29379621_65622,0,0,0,0,0
29379621_65632,0,0,0,0,0
29379621_65640,0,0,0,0,0
29379621_65641,0,0,0,0,0
29379621_65653,0,0,0,0,0
29379621_65654,0,0,0,0,0
29379621_65677,0,0,0,0,0
29379622_3658237,1,2,2,2,2
29379622_3658332,1,2,2,2,2
29379622_3658355,0,0,0,0,0
29379622_3658631,1,2,2,2,2
29379623_487626,0,0,0,0,0
29379627_2635970,0,0,0,0,0
29379627_2660463,0,0,0,0,0
29379627_3255866,0,0,0,0,0
29379627_3256031,0,0,0,0,0
29379627_3256035,0,0,0,0,0
29379627_3256050,0,0,0,0,0
29379627_3256091,0,0,0,0,0
29379628_1211964,0,0,0,0,0
29379628_1211967,0,0,0,0,0
29379628_1211969,0,0,0,0,0
29379628_1339940,1,1,1,NA,0
29379628_1682403,0,0,0,0,0
29379629_75299,0,0,0,0,0
29379629_75326,1,1,0,0,0
29379629_75328,1,1,0,0,0
29379629_75360,0,0,0,0,0
29379629_75370,0,0,0,0,0
29379629_75371,0,0,0,0,0
29379629_75377,1,0,0,0,0
29379629_75384,0,0,0,0,0
29379629_75394,1,1,1,NA,0
29379629_75429,0,0,0,0,0
29379629_75442,0,0,0,0,0
29379629_75464,1,0,0,0,0
29379630_2717353,1,1,1,NA,2
29379630_2717593,1,1,1,NA,2
29379630_3668085,0,0,0,0,0
29379630_3818039,1,1,1,NA,0
29379630_3818059,0,0,0,0,0
29379630_3818088,0,0,0,0,0
29379630_3818131,1,1,1,NA,0
29379630_3818145,0,0,0,0,0
29379630_3818170,0,0,0,0,0
29379630_3818195,0,0,0,0,0
29379630_3818197,0,0,0,0,0
29379630_3818208,0,0,0,0,0
29379630_3818232,0,0,0,0,0
29379630_4152685,1,1,1,NA,0
29379630_4152723,0,0,0,0,0
29379630_4152754,1,1,1,NA,0
29379630_4155614,0,0,0,0,0
29379630_4230440,1,1,1,NA,0
29379630_4499851,0,0,0,0,0
29379630_4500007,1,1,1,NA,0
29379630_4500070,1,1,1,NA,0
29379630_4863497,1,1,1,NA,0
29379630_4863859,0,0,0,0,0
29379630_4863968,0,0,0,0,0
29379630_4864002,0,0,0,0,0
29379630_5774187,2,2,2,2,2
29379630_7066491,0,0,0,0,0
29379630_7066509,0,0,0,0,0
29379630_7312900,0,0,0,0,0
29379630_7312967,0,0,0,0,0
29379630_7313016,0,0,0,0,0
29379630_7561297,0,0,0,0,0
29379630_7561309,0,0,0,0,0
29379630_7561325,0,0,0,0,0
29379630_7561338,0,0,0,0,0
29379630_7561363,0,0,0,0,0
29379630_7561388,0,0,0,0,0
29379630_7561441,0,0,0,0,0
29379630_7561466,0,0,0,0,0
29379630_767086,1,1,1,NA,2
29379630_767095,1,1,1,NA,2
29379636_112651,0,0,0,0,0
29379636_112671,0,0,0,0,0
29379636_112672,0,0,0,0,0
29379637_1148286,0,0,0,0,0
29379637_1148314,0,0,0,0,0
29379637_1148316,0,0,0,0,0
29379637_1148323,0,0,0,0,0
29379637_1148402,0,0,0,0,0
29379637_3012338,0,0,0,0,0
29379637_3012459,0,0,0,0,0
29379637_5551264,1,1,1,NA,0
29379637_5551266,1,1,1,NA,0
29379637_5551275,1,1,1,NA,0
29379637_5551278,1,1,1,NA,0
29379637_5551294,1,1,1,NA,0
29379637_5551298,1,1,1,NA,0
29379637_5551300,1,1,1,NA,0
29379637_5551323,1,1,1,NA,0
29379637_5551335,1,1,1,NA,0
29379637_5551459,1,1,0,0,0
29379637_5551463,1,1,0,0,0
29379637_5551485,1,1,0,0,0
29379637_5551487,1,1,0,0,0
29379637_5551500,1,1,0,0,0
29379637_5821987,2,2,2,2,2
29379637_686945,0,0,0,0,0
29379637_686961,0,0,0,0,0
29379638_1730785,0,0,0,0,0
29379638_740345,1,1,1,NA,2
29379639_1127408,0,0,0,0,0
29379639_1127623,0,0,0,0,0
29379639_1130994,0,0,0,0,0
29379641_1386970,1,0,0,0,0
29379641_1431421,1,0,0,0,0
29379641_1438085,1,0,0,0,0
29379641_856693,2,2,2,2,2
29379641_856791,0,0,0,0,0
29379644_684448,2,2,2,2,2
29379644_872515,0,0,0,0,0
29379644_872526,0,0,0,0,0
29379644_872628,0,0,0,0,0
29379645_421737,0,0,0,0,0
29379645_631025,0,0,0,0,0
29379649_178687,1,2,2,2,2
29379649_190391,0,0,0,0,0
29379649_394799,0,0,0,0,0
29379649_394877,0,0,0,0,0
29379649_395499,0,0,0,0,0
29379650_2201152,1,0,0,0,0
29379650_2201163,1,0,0,0,0
29379650_2201234,1,0,0,0,0
29379650_325656,1,0,0,0,0
29379651_1332186,0,0,0,0,0
29379651_1332295,0,0,0,0,0
29379651_513888,0,0,0,0,0
29379653_595112,0,0,0,0,0
29379653_595175,0,0,0,0,0
29379653_595242,0,0,0,0,0
29379653_595243,0,0,0,0,0
29379653_595299,0,0,0,0,0
29379653_595308,0,0,0,0,0
29379657_1722422,0,0,0,0,0
29379657_1722455,0,0,0,0,0
29379658_1065838,1,2,2,2,2
29379658_1065842,1,2,2,2,2
29379658_1065947,1,2,2,2,2
29379658_1474076,0,0,0,0,0
29379658_1474089,1,2,2,2,2
29379658_1474110,0,0,0,0,0
29379658_1474112,0,0,0,0,0
29379658_954071,1,2,2,2,2
29379658_954142,0,0,0,0,0
29379658_954208,1,2,2,2,2
29379660_3360508,0,0,0,0,0
29379660_3573394,0,0,0,0,0
29379661_1396066,2,2,2,2,2
29379661_1396111,0,0,0,0,0
29379661_1530387,0,0,0,0,0
29379661_1530406,2,2,2,2,2
29379661_1543676,0,0,0,0,0
29379661_1567650,2,2,2,2,2
29379661_399263,2,2,2,2,2
29379661_399279,0,0,0,0,0
29379661_399307,2,2,2,2,2
29379661_399337,0,0,0,0,0
29379662_608334,1,1,1,1,1
29379663_106732,1,2,2,2,2
29379664_19195,0,0,0,0,0
29379664_259754,0,0,0,0,0
29379664_259795,0,0,0,0,0
29379665_1290929,0,0,0,0,0
29379665_1294454,2,2,2,2,2
29379665_1294503,0,0,0,0,0
29379665_1294863,0,0,0,0,0
29379665_1294870,0,0,0,0,0
29379665_1294924,0,0,0,0,0
29379665_1294954,0,0,0,0,0
29379665_1673357,0,0,0,0,0
29379665_1765271,0,0,0,0,0
29379665_1765321,0,0,0,0,0
29379665_1852511,0,0,0,0,0
29379665_2573884,0,0,0,0,0
29379665_2997611,2,2,2,2,2
29379665_3176867,0,0,0,0,0
29379665_4020252,2,2,2,2,2
29379665_4024370,2,2,2,2,2
29379665_4063738,2,2,2,2,2
29379665_4113964,0,0,0,0,0
29379665_4114380,2,2,2,2,2
29379665_4114404,2,2,2,2,2
29379665_4164240,2,2,2,2,2
29379665_4164271,2,2,2,2,2
29379665_4164348,2,2,2,2,2
29379665_4636586,0,0,0,0,0
29379665_4636624,0,0,0,0,0
29379665_4637951,0,0,0,0,0
29379665_4639676,0,0,0,0,0
29379665_4639744,0,0,0,0,0
29379665_4639933,0,0,0,0,0
29379665_4931724,0,0,0,0,0
29379665_4931843,0,0,0,0,0
29379665_4931969,0,0,0,0,0
29379665_5543908,0,0,0,0,0
29379665_6306240,0,0,0,0,0
29379665_6328246,0,0,0,0,0
29379665_6507074,0,0,0,0,0
29379665_6748459,1,1,0,0,0
29379665_6885104,1,1,0,0,0
29379665_6885268,1,1,0,0,0
29379665_8867042,1,1,0,0,0
29379666_2108509,2,2,2,2,2
29379668_1402385,0,0,0,0,0
29379668_1402482,2,2,2,2,2
29379668_1542433,0,0,0,0,0
29379668_1576448,1,1,1,NA,2
29379668_415470,1,1,1,NA,0
29379668_415572,1,1,1,NA,0
29379668_415764,1,1,1,NA,0
29379668_466293,0,0,0,0,0
29379668_466404,1,1,1,NA,0
29379669_1640433,0,0,0,0,0
29379672_266992,1,0,0,0,0
29379672_267129,1,0,0,0,0
29379675_1256790,0,0,0,0,0
